p0,p1,p2a,p2b,w0_b,w1_b,w2a_b,w2b_b,w0_f,w1_f,w2a_f,w2b_f
0.757000,0.141880,0.085160,0.015960,0.418630,1.000000,0.418630,1.000000,0.418630,1.000000,1.000000,1.000000
0.709040,0.125210,0.140870,0.024880,0.370970,1.000000,0.370970,1.000000,0.370970,1.000000,6.308230,6.308230
0.269570,0.067930,0.529160,0.133350,0.387840,1.000000,0.387840,1.000000,0.387840,1.000000,1.000000,1.000000
0.849870,0.150130,0.000000,0.000000,0.449110,1.000000,0.449110,1.000000,0.449110,1.000000,1.000000,1.000000
0.753870,0.246130,0.000000,0.000000,0.398020,1.000000,0.398020,1.000000,0.398020,1.000000,1.000000,1.000000
0.744610,0.255390,0.000000,0.000000,0.447570,1.000000,0.447570,1.000000,0.447570,1.000000,1.000000,1.000000
0.765080,0.206690,0.022230,0.006000,0.416860,1.000000,0.416860,1.000000,0.416860,1.000000,3.776680,3.776680
0.602000,0.200620,0.148050,0.049340,0.378380,1.000000,0.378380,1.000000,0.378380,1.000000,1.221480,1.221480
0.816980,0.162060,0.017490,0.003470,0.365650,1.000000,0.365650,1.000000,0.365650,1.000000,3.622980,3.622980
0.698790,0.176410,0.099640,0.025150,0.377030,1.000000,0.377030,1.000000,0.377030,1.000000,3.115170,3.115170
0.731170,0.261050,0.005740,0.002050,0.434870,1.000000,0.434870,1.000000,0.434870,1.000000,13.213490,13.213490
0.763300,0.138570,0.083050,0.015080,0.360390,1.000000,0.360390,1.000000,0.360390,1.000000,1.405750,1.405750
0.672330,0.327670,0.000000,0.000000,0.357220,1.000000,0.357220,1.000000,0.357220,1.000000,1.000000,1.000000
0.690610,0.184200,0.098830,0.026360,0.363680,1.000000,0.363680,1.000000,0.363680,1.000000,1.000000,1.000000
0.829500,0.170500,0.000000,0.000000,0.474790,1.000000,0.474790,1.000000,0.474790,1.000000,1.000000,1.000000
0.739620,0.027000,0.225150,0.008220,0.439300,1.000000,0.439300,1.000000,0.439300,1.000000,1.000000,1.000000
0.709620,0.290380,0.000000,0.000000,0.336200,1.000000,0.336200,1.000000,0.336200,1.000000,1.000000,1.000000
0.608210,0.275130,0.080330,0.036340,0.303230,1.000000,0.303230,1.000000,0.303230,1.000000,1.000000,1.000000
0.728090,0.033560,0.227840,0.010500,0.404340,1.000000,0.404340,1.000000,0.404340,1.000000,1.000000,1.000000
0.503370,0.496630,0.000000,0.000000,0.287420,1.000000,0.287420,1.000000,0.287420,1.000000,1.000000,1.000000
0.815860,0.184140,0.000000,0.000000,0.439200,1.000000,0.439200,1.000000,0.439200,1.000000,1.000000,1.000000
0.756170,0.087290,0.140350,0.016200,0.501960,1.000000,0.501960,1.000000,0.501960,1.000000,1.000000,1.000000
0.916240,0.083760,0.000000,0.000000,0.398660,1.000000,0.398660,1.000000,0.398660,1.000000,1.000000,1.000000
0.710700,0.193280,0.075490,0.020530,0.378330,1.000000,0.378330,1.000000,0.378330,1.000000,1.000000,1.000000
0.971940,0.028060,0.000000,0.000000,0.469870,1.000000,0.469870,1.000000,0.469870,1.000000,1.000000,1.000000
0.784790,0.113700,0.088660,0.012850,0.364750,1.000000,0.364750,1.000000,0.364750,1.000000,1.000000,1.000000
0.622750,0.284180,0.063910,0.029160,0.377610,1.000000,0.377610,1.000000,0.377610,1.000000,4.661130,4.661130
0.867960,0.056710,0.070700,0.004620,0.386750,1.000000,0.386750,1.000000,0.386750,1.000000,1.000000,1.000000
0.129030,0.047080,0.603640,0.220250,0.470290,1.000000,0.470290,1.000000,0.470290,1.000000,1.000000,1.000000
0.618240,0.218400,0.120710,0.042640,0.317030,1.000000,0.317030,1.000000,0.317030,1.000000,1.000000,1.000000
0.391350,0.182490,0.290640,0.135520,0.453970,1.000000,0.453970,1.000000,0.453970,1.000000,1.000000,1.000000
0.717540,0.282460,0.000000,0.000000,0.362740,1.000000,0.362740,1.000000,0.362740,1.000000,1.000000,1.000000
0.616740,0.310350,0.048500,0.024410,0.309670,1.000000,0.309670,1.000000,0.309670,1.000000,1.000000,1.000000
0.629890,0.282280,0.060650,0.027180,0.355400,1.000000,0.355400,1.000000,0.355400,1.000000,1.979690,1.979690
0.783730,0.182660,0.027260,0.006350,0.384360,1.000000,0.384360,1.000000,0.384360,1.000000,998.978970,998.978970
0.746630,0.174630,0.063810,0.014920,0.376180,1.000000,0.376180,1.000000,0.376180,1.000000,1.000000,1.000000
0.517340,0.130780,0.280880,0.071010,0.317700,1.000000,0.317700,1.000000,0.317700,1.000000,1.000000,1.000000
0.852140,0.147860,0.000000,0.000000,0.394020,1.000000,0.394020,1.000000,0.394020,1.000000,1.000000,1.000000
0.536970,0.123960,0.275480,0.063600,0.388130,1.000000,0.388130,1.000000,0.388130,1.000000,1.064740,1.064740
0.866540,0.133460,0.000000,0.000000,0.355910,1.000000,0.355910,1.000000,0.355910,1.000000,1.000000,1.000000
0.787400,0.212600,0.000000,0.000000,0.355100,1.000000,0.355100,1.000000,0.355100,1.000000,1.000000,1.000000
0.550970,0.068110,0.339020,0.041910,0.362110,1.000000,0.362110,1.000000,0.362110,1.000000,1.000000,1.000000
0.943040,0.056960,0.000000,0.000000,0.450610,1.000000,0.450610,1.000000,0.450610,1.000000,1.000000,1.000000
0.722670,0.180480,0.077490,0.019350,0.394570,1.000000,0.394570,1.000000,0.394570,1.000000,1.000000,1.000000
0.733290,0.266710,0.000000,0.000000,0.423070,1.000000,0.423070,1.000000,0.423070,1.000000,1.000000,1.000000
0.703780,0.296220,0.000000,0.000000,0.375380,1.000000,0.375380,1.000000,0.375380,1.000000,1.000000,1.000000
0.702020,0.297980,0.000000,0.000000,0.388220,1.000000,0.388220,1.000000,0.388220,1.000000,1.000000,1.000000
0.840640,0.159360,0.000000,0.000000,0.421720,1.000000,0.421720,1.000000,0.421720,1.000000,1.000000,1.000000
0.893510,0.106490,0.000000,0.000000,0.404820,1.000000,0.404820,1.000000,0.404820,1.000000,1.000000,1.000000
0.765490,0.234510,0.000000,0.000000,0.393810,1.000000,0.393810,1.000000,0.393810,1.000000,1.000000,1.000000
0.814100,0.185900,0.000000,0.000000,0.400360,1.000000,0.400360,1.000000,0.400360,1.000000,1.000000,1.000000
0.836400,0.163600,0.000000,0.000000,0.464630,1.000000,0.464630,1.000000,0.464630,1.000000,1.000000,1.000000
0.061030,0.016870,0.722370,0.199730,0.320380,1.000000,0.320380,1.000000,0.320380,1.000000,1.000000,1.000000
0.622130,0.361600,0.010290,0.005980,0.324180,1.000000,0.324180,1.000000,0.324180,1.000000,6.640440,6.640440
0.732640,0.267360,0.000000,0.000000,0.470720,1.000000,0.470720,1.000000,0.470720,1.000000,1.000000,1.000000
0.657420,0.208830,0.101510,0.032240,0.363150,1.000000,0.363150,1.000000,0.363150,1.000000,1.841980,1.841980
0.779670,0.136270,0.071560,0.012510,0.383910,1.000000,0.383910,1.000000,0.383910,1.000000,1.000000,1.000000
0.763610,0.236390,0.000000,0.000000,0.384060,1.000000,0.384060,1.000000,0.384060,1.000000,1.000000,1.000000
0.639330,0.360670,0.000000,0.000000,0.349230,1.000000,0.349230,1.000000,0.349230,1.000000,1.000000,1.000000
0.808450,0.191550,0.000000,0.000000,0.351210,1.000000,0.351210,1.000000,0.351210,1.000000,1.000000,1.000000
0.731160,0.256260,0.009320,0.003270,0.433740,1.000000,0.433740,1.000000,0.433740,1.000000,13.889080,13.889080
0.491420,0.167850,0.253970,0.086750,0.331380,1.000000,0.331380,1.000000,0.331380,1.000000,1.049790,1.049790
0.466100,0.197800,0.235960,0.100140,0.351930,1.000000,0.351930,1.000000,0.351930,1.000000,1.000000,1.000000
0.444650,0.081300,0.400770,0.073280,0.392200,1.000000,0.392200,1.000000,0.392200,1.000000,1.950400,1.950400
0.688560,0.266470,0.032420,0.012550,0.385480,1.000000,0.385480,1.000000,0.385480,1.000000,3.608850,3.608850
0.712400,0.287600,0.000000,0.000000,0.389180,1.000000,0.389180,1.000000,0.389180,1.000000,1.000000,1.000000
0.750300,0.178320,0.057670,0.013710,0.401160,1.000000,0.401160,1.000000,0.401160,1.000000,1.014870,1.014870
0.821260,0.156110,0.019020,0.003610,0.390600,1.000000,0.390600,1.000000,0.390600,1.000000,9.972810,9.972810
0.927200,0.072800,0.000000,0.000000,0.456580,1.000000,0.456580,1.000000,0.456580,1.000000,1.000000,1.000000
0.818900,0.165560,0.012930,0.002610,0.362630,1.000000,0.362630,1.000000,0.362630,1.000000,9.439550,9.439550
0.799360,0.137630,0.053750,0.009260,0.381900,1.000000,0.381900,1.000000,0.381900,1.000000,1.000000,1.000000
0.806250,0.193750,0.000000,0.000000,0.411400,1.000000,0.411400,1.000000,0.411400,1.000000,1.000000,1.000000
0.783130,0.216870,0.000000,0.000000,0.380540,1.000000,0.380540,1.000000,0.380540,1.000000,1.000000,1.000000
0.683450,0.185740,0.102850,0.027950,0.378080,1.000000,0.378080,1.000000,0.378080,1.000000,1.000000,1.000000
0.632150,0.158630,0.167260,0.041970,0.378570,1.000000,0.378570,1.000000,0.378570,1.000000,1.593350,1.593350
0.701700,0.298300,0.000000,0.000000,0.322260,1.000000,0.322260,1.000000,0.322260,1.000000,1.000000,1.000000
0.740110,0.042120,0.206050,0.011730,0.402650,1.000000,0.402650,1.000000,0.402650,1.000000,1.000000,1.000000
0.913670,0.086330,0.000000,0.000000,0.430770,1.000000,0.430770,1.000000,0.430770,1.000000,1.000000,1.000000
0.716550,0.255540,0.020570,0.007340,0.362660,1.000000,0.362660,1.000000,0.362660,1.000000,1.000000,1.000000
0.468310,0.150980,0.287900,0.092810,0.369910,1.000000,0.369910,1.000000,0.369910,1.000000,1.195500,1.195500
0.835950,0.164050,0.000000,0.000000,0.425520,1.000000,0.425520,1.000000,0.425520,1.000000,1.000000,1.000000
0.808800,0.191200,0.000000,0.000000,0.361090,1.000000,0.361090,1.000000,0.361090,1.000000,1.000000,1.000000
0.824920,0.175080,0.000000,0.000000,0.357620,1.000000,0.357620,1.000000,0.357620,1.000000,1.000000,1.000000
0.673310,0.000000,0.326690,0.000000,0.513370,1.000000,0.513370,1.000000,0.513370,1.000000,1.000000,1.000000
0.774800,0.225200,0.000000,0.000000,0.350640,1.000000,0.350640,1.000000,0.350640,1.000000,1.000000,1.000000
0.756020,0.230320,0.010470,0.003190,0.368490,1.000000,0.368490,1.000000,0.368490,1.000000,19.802140,19.802140
0.749890,0.250110,0.000000,0.000000,0.347150,1.000000,0.347150,1.000000,0.347150,1.000000,1.000000,1.000000
0.630110,0.237270,0.096340,0.036280,0.431100,1.000000,0.431100,1.000000,0.431100,1.000000,1.000000,1.000000
0.810670,0.189330,0.000000,0.000000,0.453680,1.000000,0.453680,1.000000,0.453680,1.000000,1.000000,1.000000
1.000000,0.000000,0.000000,0.000000,0.496720,1.000000,0.496720,1.000000,0.496720,1.000000,1.000000,1.000000
0.802960,0.197040,0.000000,0.000000,0.408500,1.000000,0.408500,1.000000,0.408500,1.000000,1.000000,1.000000
0.824890,0.175110,0.000000,0.000000,0.402900,1.000000,0.402900,1.000000,0.402900,1.000000,1.000000,1.000000
0.760320,0.239680,0.000000,0.000000,0.377820,1.000000,0.377820,1.000000,0.377820,1.000000,1.000000,1.000000
0.733580,0.266420,0.000000,0.000000,0.373800,1.000000,0.373800,1.000000,0.373800,1.000000,1.000000,1.000000
0.777470,0.222530,0.000000,0.000000,0.407430,1.000000,0.407430,1.000000,0.407430,1.000000,1.000000,1.000000
0.860990,0.139010,0.000000,0.000000,0.426860,1.000000,0.426860,1.000000,0.426860,1.000000,1.000000,1.000000
0.889960,0.110040,0.000000,0.000000,0.439530,1.000000,0.439530,1.000000,0.439530,1.000000,1.000000,1.000000
0.748450,0.199900,0.040760,0.010890,0.356950,1.000000,0.356950,1.000000,0.356950,1.000000,4.365060,4.365060
0.756450,0.243550,0.000000,0.000000,0.381960,1.000000,0.381960,1.000000,0.381960,1.000000,1.000000,1.000000
0.694650,0.305350,0.000000,0.000000,0.423930,1.000000,0.423930,1.000000,0.423930,1.000000,1.000000,1.000000
0.781340,0.218660,0.000000,0.000000,0.395200,1.000000,0.395200,1.000000,0.395200,1.000000,1.000000,1.000000
0.794080,0.205920,0.000000,0.000000,0.351820,1.000000,0.351820,1.000000,0.351820,1.000000,1.000000,1.000000
0.771220,0.217190,0.009050,0.002550,0.429970,1.000000,0.429970,1.000000,0.429970,1.000000,57.265490,57.265490
0.468190,0.108300,0.343950,0.079560,0.397840,1.000000,0.397840,1.000000,0.397840,1.000000,1.000000,1.000000
0.681950,0.226480,0.068740,0.022830,0.376840,1.000000,0.376840,1.000000,0.376840,1.000000,2.094670,2.094670
0.801300,0.198700,0.000000,0.000000,0.422600,1.000000,0.422600,1.000000,0.422600,1.000000,1.000000,1.000000
