p0,p1,p2a,p2b,w0_b,w1_b,w2a_b,w2b_b,w0_f,w1_f,w2a_f,w2b_f
0.670870,0.275120,0.038300,0.015710,0.210250,1.000000,0.210250,1.000000,0.210250,1.000000,1.000000,1.000000
0.643230,0.307380,0.033420,0.015970,0.199100,1.000000,0.199100,1.000000,0.199100,1.000000,1.000000,1.000000
0.643710,0.319990,0.024240,0.012050,0.179330,1.000000,0.179330,1.000000,0.179330,1.000000,1.000000,1.000000
0.698340,0.255960,0.033440,0.012260,0.199910,1.000000,0.199910,1.000000,0.199910,1.000000,1.000000,1.000000
0.657210,0.259230,0.059920,0.023640,0.200670,1.000000,0.200670,1.000000,0.200670,1.000000,1.000000,1.000000
0.685740,0.279270,0.024870,0.010130,0.214870,1.000000,0.214870,1.000000,0.214870,1.000000,1.000000,1.000000
0.682430,0.280550,0.026230,0.010780,0.209610,1.000000,0.209610,1.000000,0.209610,1.000000,1.000000,1.000000
0.678820,0.277830,0.030760,0.012590,0.220320,1.000000,0.220320,1.000000,0.220320,1.000000,1.000000,1.000000
0.657440,0.312320,0.020500,0.009740,0.203730,1.000000,0.203730,1.000000,0.203730,1.000000,1.000000,1.000000
0.651810,0.267020,0.057580,0.023590,0.203310,1.000000,0.203310,1.000000,0.203310,1.000000,1.000000,1.000000
0.693810,0.267650,0.027810,0.010730,0.218290,1.000000,0.218290,1.000000,0.218290,1.000000,1.000000,1.000000
0.699440,0.273900,0.019160,0.007500,0.216840,1.000000,0.216840,1.000000,0.216840,1.000000,1.000000,1.000000
0.650160,0.303050,0.031920,0.014880,0.203150,1.000000,0.203150,1.000000,0.203150,1.000000,1.000000,1.000000
0.704330,0.252910,0.031460,0.011300,0.229830,1.000000,0.229830,1.000000,0.229830,1.000000,1.000000,1.000000
0.668000,0.295350,0.025410,0.011240,0.203760,1.000000,0.203760,1.000000,0.203760,1.000000,1.000000,1.000000
0.707360,0.292640,0.000000,0.000000,0.214210,1.000000,0.214210,1.000000,0.214210,1.000000,1.000000,1.000000
0.655580,0.328060,0.010900,0.005460,0.209250,1.000000,0.209250,1.000000,0.209250,1.000000,1.000000,1.000000
0.694090,0.258100,0.034850,0.012960,0.228990,1.000000,0.228990,1.000000,0.228990,1.000000,1.000000,1.000000
0.690620,0.273010,0.026060,0.010300,0.207430,1.000000,0.207430,1.000000,0.207430,1.000000,1.000000,1.000000
0.645080,0.279030,0.052970,0.022910,0.193870,1.000000,0.193870,1.000000,0.193870,1.000000,1.000000,1.000000
0.621500,0.305740,0.048770,0.023990,0.199590,1.000000,0.199590,1.000000,0.199590,1.000000,1.000000,1.000000
0.690200,0.269100,0.029290,0.011420,0.218810,1.000000,0.218810,1.000000,0.218810,1.000000,1.000000,1.000000
0.706350,0.285170,0.006040,0.002440,0.221460,1.000000,0.221460,1.000000,0.221460,1.000000,1.000000,1.000000
0.702630,0.255650,0.030590,0.011130,0.222720,1.000000,0.222720,1.000000,0.222720,1.000000,1.000000,1.000000
0.677990,0.267890,0.038790,0.015330,0.212100,1.000000,0.212100,1.000000,0.212100,1.000000,1.000000,1.000000
0.635590,0.316320,0.032110,0.015980,0.191470,1.000000,0.191470,1.000000,0.191470,1.000000,1.000000,1.000000
0.644990,0.287150,0.046960,0.020900,0.200760,1.000000,0.200760,1.000000,0.200760,1.000000,1.000000,1.000000
0.666240,0.315650,0.012290,0.005820,0.205500,1.000000,0.205500,1.000000,0.205500,1.000000,1.000000,1.000000
0.681260,0.279720,0.027660,0.011360,0.214870,1.000000,0.214870,1.000000,0.214870,1.000000,1.000000,1.000000
0.655920,0.308920,0.023900,0.011260,0.208490,1.000000,0.208490,1.000000,0.208490,1.000000,1.000000,1.000000
0.680630,0.270150,0.035240,0.013990,0.214350,1.000000,0.214350,1.000000,0.214350,1.000000,1.000000,1.000000
0.666350,0.264050,0.049850,0.019750,0.209910,1.000000,0.209910,1.000000,0.209910,1.000000,1.000000,1.000000
0.691490,0.308510,0.000000,0.000000,0.213390,1.000000,0.213390,1.000000,0.213390,1.000000,1.000000,1.000000
0.653470,0.294530,0.035840,0.016150,0.199430,1.000000,0.199430,1.000000,0.199430,1.000000,1.000000,1.000000
0.654320,0.276500,0.048620,0.020550,0.196380,1.000000,0.196380,1.000000,0.196380,1.000000,1.000000,1.000000
