null1,null2,bsA
-78637.981610,-78636.270350,-78636.270350
-77529.576837,-77523.365431,-77521.851347
-77540.231949,-77535.562558,-77535.562558
-78421.443770,-78415.259185,-78415.259145
-78104.107987,-78097.775215,-78097.663060
-77468.090627,-77462.469618,-77462.321500
-77733.993035,-77732.471744,-77732.471744
-78068.276493,-78065.499986,-78065.188677
-77229.889947,-77228.040678,-77228.040678
-77546.196221,-77542.676389,-77542.676389
-78231.062927,-78217.073000,-78217.073000
-78040.402603,-78032.768329,-78031.346458
-77682.803282,-77681.678850,-77681.468216
-77637.298214,-77637.146962,-77637.146962
-77612.890635,-77609.609994,-77609.605201
-77479.991635,-77473.848895,-77473.848895
-77427.854860,-77424.682289,-77424.682289
-77872.124256,-77867.556471,-77867.556471
-77717.717632,-77711.288072,-77711.288072
-78543.874731,-78542.316646,-78542.256600
-77199.362160,-77198.165586,-77198.165586
-77168.527755,-77165.871627,-77165.871627
-78067.106988,-78059.364928,-78058.763561
-77593.063613,-77591.830136,-77590.886610
-77711.927906,-77704.320923,-77704.320923
-77929.341705,-77921.631799,-77921.631799
-77186.461603,-77180.644437,-77180.644437
-77573.094391,-77565.838479,-77565.777522
-78061.533290,-78058.434195,-78058.302488
-77762.850506,-77762.104601,-77762.104601
-78148.351845,-78142.702563,-78142.702563
-78374.890148,-78371.785560,-78371.785560
-77591.789899,-77589.553887,-77589.354042
-78244.884524,-78234.572479,-78233.486052
-77551.987294,-77548.662302,-77548.563805
-76755.812749,-76753.894745,-76753.817746
-77163.605576,-77161.358050,-77160.888500
-77019.010356,-77015.712282,-77015.712282
-77486.195493,-77482.275810,-77481.515629
-77674.568569,-77669.541891,-77669.486326
-78630.073779,-78629.577540,-78629.505987
-78579.194458,-78578.422109,-78578.418950
-77995.883238,-77990.419066,-77990.308477
-77400.636133,-77400.579187,-77400.539029
-77338.377937,-77337.221950,-77337.118555
-77493.262276,-77488.169179,-77488.169179
-77244.575658,-77242.008491,-77242.008491
-77780.474156,-77777.088683,-77777.088683
-77961.577234,-77957.982249,-77957.880545
-78021.095955,-78017.409660,-78017.409660
-77653.717208,-77650.542002,-77650.542002
-77507.074398,-77501.199855,-77501.199855
-77628.423690,-77627.463191,-77627.463191
-78729.923474,-78724.520505,-78724.059887
-77678.417340,-77677.247087,-77676.818849
-77404.755365,-77403.899521,-77403.899521
-78622.289049,-78620.984286,-78620.984286
-77646.837267,-77643.402569,-77640.679951
-77616.543993,-77604.677152,-77604.214832
-78121.090896,-78114.446537,-78113.955987
-78159.002130,-78157.919334,-78157.433611
-78015.192806,-78011.419153,-78011.080255
-78331.109416,-78330.903773,-78330.903773
-76912.442302,-76905.976489,-76905.976489
-77504.608990,-77497.776460,-77497.776460
-77894.006816,-77890.541286,-77890.267415
-77659.832920,-77659.624353,-77659.624353
-77845.142460,-77842.814480,-77842.516975
-78332.599338,-78331.185225,-78331.185225
-78102.935192,-78099.388118,-78098.822564
-77409.363917,-77409.230228,-77409.225171
-77649.378289,-77643.208862,-77640.934877
-77543.998048,-77538.372453,-77538.371169
-77317.067516,-77315.764884,-77315.764884
-77444.260468,-77440.706061,-77440.062842
-77555.760888,-77551.225743,-77551.225743
-77281.953023,-77279.048053,-77279.048053
-77739.849259,-77732.065560,-77731.292245
-77531.360683,-77522.711296,-77522.711296
-78713.694334,-78711.906724,-78711.906724
-77170.221904,-77161.361499,-77161.361499
-76975.961780,-76973.997070,-76973.997070
-77631.227301,-77626.510977,-77626.510977
-77560.917489,-77558.316883,-77558.316883
-77609.031548,-77605.950478,-77603.738550
-77679.102175,-77678.146158,-77678.146158
-77826.408285,-77821.475212,-77821.470851
-78130.495498,-78127.489701,-78127.440534
-77660.623221,-77653.077769,-77652.168474
-77120.593815,-77116.541048,-77115.946914
-77046.557197,-77042.270076,-77042.248344
-77700.404105,-77695.833596,-77695.833596
-77640.996173,-77636.274287,-77636.274287
-77435.803362,-77424.201332,-77424.193212
-77438.870541,-77434.109544,-77434.109544
-77602.808636,-77599.192963,-77598.899757
-78038.948778,-78031.172000,-78031.172000
-77862.359624,-77857.949152,-77856.842537
-78052.467115,-78046.660163,-78046.416780
-77633.842208,-77629.606323,-77629.606323
-77895.657606,-77885.450908,-77885.450908
-77546.366065,-77541.229881,-77540.224428
-77487.488676,-77485.137000,-77485.137000
-77919.547428,-77916.212249,-77916.110692
-77551.751751,-77546.139666,-77545.960489
-77974.875146,-77970.004037,-77970.004037
-77840.020604,-77839.521079,-77838.336909
-78188.154727,-78186.665993,-78186.080423
-77855.105628,-77850.338426,-77849.580074
-77198.091322,-77196.404681,-77196.404681
-77778.448235,-77772.554731,-77772.554731
-77623.763087,-77623.630928,-77623.630928
-77400.118528,-77398.878463,-77398.859777
-77638.357406,-77637.259708,-77637.219680
-77936.932171,-77932.940054,-77932.940054
-77801.905206,-77801.879313,-77801.068243
-77958.447009,-77950.419413,-77950.419413
-77785.642501,-77783.704553,-77783.704553
-78037.177886,-78032.260971,-78031.930049
-77098.021560,-77095.941125,-77095.928166
-77399.830012,-77398.780680,-77397.430515
-77983.495954,-77982.168343,-77982.168343
-77982.358815,-77981.497931,-77981.497931
-77920.586120,-77917.378025,-77917.378025
-77259.122325,-77258.187140,-77258.117699
-77870.626825,-77865.288566,-77865.284107
-77593.227764,-77587.595077,-77586.414161
-78222.024682,-78214.828090,-78214.828090
-77513.687800,-77512.824090,-77512.043073
-77663.643535,-77657.576802,-77657.124026
-78390.329972,-78388.264354,-78387.717796
-77944.341686,-77940.545743,-77939.389937
-77626.971858,-77625.677005,-77623.837560
-77550.671790,-77548.925050,-77548.840036
-77653.165863,-77646.169715,-77645.341158
-77790.662977,-77784.471737,-77784.451869
-78439.497952,-78433.403838,-78432.203875
-78112.533908,-78109.397891,-78109.397891
-78021.760689,-78017.717024,-78017.717024
-77381.340556,-77375.491725,-77375.491714
-78278.732865,-78277.085829,-78277.085829
-77782.607600,-77780.516114,-77780.516114
-76972.435661,-76968.924878,-76968.924878
-78147.259126,-78144.134625,-78144.134625
-77286.329857,-77276.504615,-77276.504615
-78207.877557,-78205.434789,-78205.434789
-77948.152891,-77943.277711,-77943.271150
-77302.105229,-77300.434067,-77300.434067
-78531.290781,-78528.395384,-78528.395384
-77387.283477,-77381.961573,-77381.961573
-77973.793214,-77968.046201,-77966.036329
-77598.944488,-77596.564595,-77596.564595
-77814.322650,-77812.599973,-77812.599973
-78076.792747,-78074.304512,-78074.130717
-78492.013949,-78486.369526,-78486.369526
-77975.767889,-77974.023753,-77973.767542
-77936.149203,-77929.953121,-77929.940112
-77726.601685,-77723.720076,-77723.720076
-77839.143197,-77832.764252,-77832.285744
-77525.671927,-77522.550277,-77522.550277
-77620.905421,-77618.018898,-77618.018437
-77569.366268,-77565.502565,-77564.794771
-78258.438297,-78254.090550,-78254.070274
-78695.403928,-78690.311446,-78690.255833
-77873.559306,-77868.691956,-77868.681009
-77329.301823,-77327.044387,-77326.892496
-78117.717932,-78115.337649,-78115.337649
-77083.288744,-77078.499164,-77078.253082
-77658.917615,-77654.809966,-77653.901138
-77349.973182,-77348.044894,-77347.927110
-77298.777520,-77296.573844,-77296.502163
-78056.911218,-78049.644774,-78049.510908
-77317.968081,-77308.298178,-77307.638146
-78635.273497,-78634.323587,-78634.323587
-77923.143479,-77921.870273,-77919.823486
-77271.014780,-77269.185197,-77269.055027
-77784.961746,-77778.788765,-77778.788765
-78256.212760,-78248.726398,-78248.726398
-78625.071884,-78623.181965,-78623.181965
-77893.989350,-77890.395889,-77890.395889
-77411.666030,-77410.505886,-77410.505886
-77718.687508,-77717.474184,-77717.368999
-77944.025521,-77938.124020,-77938.035244
-78170.069941,-78168.364719,-78166.865025
-77784.784360,-77782.531373,-77782.459105
-78054.254771,-78052.841051,-78052.841051
-77991.161140,-77991.161140,-77991.161140
-78380.251543,-78375.714861,-78375.714861
-78079.472894,-78074.599202,-78074.599202
-77911.308291,-77909.609602,-77907.175764
-77890.734340,-77888.062782,-77887.333718
-77416.571093,-77414.692734,-77414.692734
-77775.072420,-77772.140429,-77771.393482
-78108.979594,-78100.953312,-78100.576083
-78030.058743,-78027.767239,-78027.767239
-77742.613170,-77739.830988,-77739.830988
-78568.289151,-78567.234535,-78567.234535
-77755.026256,-77752.438699,-77752.418028
-77288.415581,-77280.574986,-77279.578159
-77983.571603,-77982.637782,-77982.637782
-78080.691858,-78078.091217,-78077.782065
-77442.431538,-77436.846852,-77436.846852
-77424.741932,-77415.794736,-77415.786951
-77792.931832,-77789.831445,-77789.776216
-77468.322803,-77467.339120,-77467.275325
-77789.233699,-77784.535719,-77783.997264
-78244.456598,-78237.513990,-78237.412353
-78143.046495,-78139.688504,-78139.096775
-77862.995440,-77862.456026,-77862.253752
-77312.558385,-77305.992737,-77305.992737
-76832.860472,-76830.189304,-76830.161181
-77738.879165,-77738.618461,-77738.143929
-77089.385358,-77083.559616,-77083.559616
-77442.608815,-77441.046384,-77441.046384
-77904.124581,-77900.034635,-77900.034635
-77866.490062,-77864.760039,-77864.037840
-78151.961231,-78151.809017,-78151.152134
-77875.420261,-77869.549562,-77869.549562
-78254.737637,-78251.120317,-78251.120317
-77862.952624,-77860.990426,-77859.812395
-77746.155502,-77740.052894,-77740.052894
-77326.662557,-77320.184961,-77320.184961
-78033.540429,-78032.393909,-78032.393909
-78307.578916,-78305.180530,-78305.180530
-78056.047764,-78053.492655,-78053.467239
-78077.058545,-78074.427515,-78074.427515
-77306.783200,-77305.719099,-77305.641046
-77138.712429,-77134.638483,-77134.638483
-78403.106264,-78400.177230,-78400.177230
-77769.141876,-77762.130752,-77760.863709
-78244.775119,-78238.556190,-78238.495597
-77983.781386,-77979.924759,-77979.887380
-77523.965968,-77522.172045,-77521.673084
-78082.910033,-78078.482315,-78078.482315
-77595.896856,-77593.186832,-77593.186832
-78405.253606,-78401.439636,-78401.326097
-77824.452491,-77813.896568,-77813.722595
-77640.004974,-77633.545945,-77633.011609
-77573.637220,-77564.966566,-77564.643981
-78250.308528,-78248.760588,-78248.760588
-77512.172921,-77507.420128,-77507.420128
-78400.231683,-78397.897678,-78397.707013
-78229.979437,-78229.111031,-78229.111031
-78299.568706,-78297.272536,-78297.272536
-78430.169039,-78428.345944,-78428.345944
-77832.696321,-77831.689969,-77831.553722
-77704.520071,-77697.494976,-77695.636516
-77168.082047,-77167.324560,-77167.144226
-78138.160784,-78136.621408,-78135.846708
-77678.549864,-77675.130711,-77675.130711
-77674.026736,-77671.241553,-77671.241553
-77819.351751,-77817.882974,-77817.224669
-78754.092239,-78753.953627,-78753.469639
-77812.840964,-77804.856341,-77804.839822
-77561.202645,-77558.764688,-77558.764688
-78001.360416,-78001.187442,-78001.187442
-77242.803127,-77238.529027,-77238.529027
-77877.576440,-77871.840962,-77871.840841
-78265.232670,-78264.444918,-78264.410413
-77555.900883,-77536.329916,-77536.094811
-78074.005409,-78073.239370,-78073.219611
-77973.796406,-77969.765193,-77969.765193
-76851.476005,-76848.361394,-76848.112724
-77941.798442,-77935.673230,-77935.297204
-77754.903935,-77744.861276,-77744.861276
-77780.328184,-77773.195418,-77771.699443
-77380.538344,-77379.145925,-77379.145925
-77630.881660,-77630.595393,-77630.595393
-78048.618539,-78042.869771,-78042.677351
-78101.717741,-78098.921328,-78098.921328
-77741.874126,-77739.884789,-77739.718955
-76936.960204,-76931.607564,-76931.607564
-77635.880757,-77631.009866,-77631.009866
-77391.803463,-77389.134228,-77388.500170
-77806.780438,-77803.410158,-77803.410158
-77940.233945,-77932.218384,-77930.090875
-78002.142336,-77999.166637,-77999.166637
-78305.751888,-78301.672055,-78300.223928
-77623.678259,-77623.422034,-77622.847929
-77547.302904,-77543.589330,-77543.432608
-77483.197940,-77474.848062,-77474.848062
-77458.458021,-77456.516058,-77456.516058
-78348.179874,-78346.051131,-78345.912889
-77964.130777,-77962.214427,-77959.173184
-77412.686712,-77411.144304,-77411.144304
-78507.484263,-78504.945682,-78504.945331
-77390.311454,-77384.656973,-77384.653659
-78042.236721,-78038.831996,-78038.509313
-78105.182588,-78097.250787,-78097.250787
-77481.642113,-77477.999253,-77477.999253
-77735.148861,-77729.233125,-77729.233125
-77177.184448,-77170.150313,-77169.650300
-77835.631071,-77829.291505,-77829.284775
-77383.446885,-77381.551582,-77381.443006
-77949.186448,-77943.896913,-77943.342209
-77749.599800,-77743.722816,-77743.113208
-78105.807976,-78102.361667,-78102.361667
-77794.529933,-77791.959733,-77791.959733
-77292.868057,-77291.973487,-77290.688984
-77356.036903,-77354.005519,-77354.005519
-78029.759527,-78025.194181,-78024.518125
-77431.556736,-77424.494183,-77423.159227
-77629.899279,-77626.619088,-77626.619088
-77695.713505,-77692.646540,-77692.646540
-77927.417442,-77926.465759,-77926.006699
-78196.689265,-78189.991875,-78189.991875
-77869.117972,-77857.278637,-77857.278637
-77687.516751,-77680.410258,-77680.410258
-77136.120604,-77134.169858,-77133.055809
-77970.091472,-77966.730058,-77966.360441
-77289.419630,-77273.182652,-77273.007144
-78080.796969,-78071.418355,-78071.418355
-77927.435200,-77924.151610,-77924.151610
-77516.553982,-77513.144086,-77513.079065
-77881.312996,-77878.422069,-77878.109937
-77916.630336,-77914.956626,-77914.956626
-78031.028292,-78026.968396,-78024.969510
-77763.321953,-77755.487447,-77754.525841
-77357.969820,-77355.829106,-77355.255689
-78031.780514,-78027.701215,-78027.695983
-76763.451888,-76760.256039,-76760.256039
-77661.389616,-77655.981571,-77655.893624
-77984.988766,-77979.077845,-77978.940522
-77495.338490,-77486.730153,-77486.698930
-77919.051253,-77918.895780,-77918.895780
-78505.765909,-78501.590664,-78501.590664
-77343.674507,-77343.241540,-77343.193819
-78046.965216,-78045.582367,-78045.108103
-78341.731464,-78337.636258,-78337.624691
-77981.242258,-77979.582256,-77979.582256
-77635.940637,-77634.651580,-77634.651580
-77886.513670,-77886.433062,-77886.433062
-78030.981680,-78028.054620,-78028.052019
-78077.258867,-78069.261838,-78069.261838
-77518.420328,-77514.725665,-77514.725665
-78054.428986,-78047.453373,-78047.453373
-77802.623657,-77801.386022,-77801.284346
-77856.021925,-77856.017386,-77856.017386
-77845.968110,-77842.642584,-77842.476917
-77945.738893,-77941.566804,-77941.566804
-77975.720848,-77971.340826,-77971.340792
-77554.969913,-77552.799508,-77552.799508
-77682.807377,-77680.992310,-77680.992310
-77865.436122,-77864.290540,-77864.290540
-77011.875011,-77006.236183,-77006.236183
-78240.825154,-78237.219261,-78237.219261
-77786.961152,-77784.673687,-77784.673687
-77879.815273,-77877.176419,-77877.176419
-77273.108600,-77261.641190,-77261.635878
-77880.264872,-77874.366075,-77874.366075
-76941.650934,-76938.589991,-76938.589991
-78170.759260,-78166.551377,-78166.551377
-78518.277033,-78517.734030,-78517.734030
-77624.187262,-77617.850066,-77617.210797
-78300.257591,-78290.236372,-78289.722901
-78121.807899,-78120.640124,-78120.148965
-77819.954938,-77816.447858,-77816.443387
-78034.446058,-78032.766766,-78032.379447
-78358.342149,-78356.737018,-78355.849963
-78221.477849,-78218.361291,-78217.176721
-77773.416335,-77771.012889,-77770.784287
-77637.044669,-77632.981610,-77632.036475
-77572.317834,-77570.784822,-77570.572249
-77579.673623,-77578.722854,-77578.722854
-77158.543484,-77149.289107,-77149.289107
-78099.549573,-78098.019281,-78098.019281
-77360.203274,-77357.558826,-77357.558826
-77032.955424,-77028.679495,-77028.679495
-78138.448601,-78137.226648,-78137.226648
-77850.299781,-77850.103219,-77850.103219
-78736.778254,-78732.161643,-78732.161643
-78088.111948,-78087.844630,-78087.491252
-77493.782721,-77485.877801,-77484.639103
-78496.708285,-78495.397204,-78495.397204
-77784.647267,-77782.425925,-77782.385784
-78384.439950,-78384.386031,-78384.386031
-77869.158006,-77861.212899,-77859.215533
-77013.493700,-77009.803457,-77009.580386
-78171.945882,-78163.042818,-78162.493721
-77274.904534,-77273.149988,-77273.149988
-77643.223640,-77641.361588,-77641.361588
-77740.920008,-77734.313377,-77734.313377
-78456.808304,-78455.913309,-78455.913309
-77923.581186,-77920.627692,-77920.373486
-78177.474214,-78175.634802,-78175.577959
-77878.398762,-77877.322225,-77877.113351
-77937.540966,-77935.829538,-77935.829538
-77833.555301,-77831.766945,-77831.766945
-78422.078767,-78419.242315,-78418.847004
-77777.471801,-77776.562068,-77775.927736
-79003.243771,-78994.918395,-78994.918395
-77758.502057,-77753.641408,-77752.698710
-77793.549678,-77790.741341,-77788.312787
-77231.755386,-77229.332846,-77229.296293
-78171.429721,-78165.533831,-78165.533831
-77957.987848,-77954.580474,-77954.580474
-77941.346462,-77941.311445,-77941.311445
-77679.913544,-77675.283522,-77674.514769
-77891.073167,-77887.241815,-77887.151745
-78079.728833,-78077.383055,-78077.383055
-77595.043296,-77592.945023,-77592.945023
-77716.025826,-77707.635025,-77707.635025
-77196.789457,-77196.036666,-77195.631485
-78456.595681,-78450.371487,-78450.068765
-77007.127313,-77005.337262,-77005.337262
-77693.653359,-77691.650775,-77691.650775
-77630.748000,-77629.447646,-77629.447646
-77952.162518,-77951.245335,-77951.239063
-77735.846332,-77732.627081,-77732.627081
-78369.919685,-78364.518115,-78364.518115
-77823.397267,-77813.926604,-77813.754806
-77555.275279,-77553.403938,-77552.962899
-77067.851343,-77062.491305,-77062.410600
-77571.322632,-77567.547541,-77567.547541
-77632.798275,-77631.031493,-77631.031493
-78038.748023,-78035.808048,-78035.808048
-77009.242903,-77008.231230,-77008.230690
-77760.371333,-77759.708272,-77757.527168
-77610.092750,-77606.640479,-77606.640479
-77804.481741,-77801.305077,-77800.560101
-77547.493033,-77540.248779,-77540.247415
-78353.160588,-78346.295321,-78346.295321
-78094.881241,-78092.696932,-78092.586528
-77430.611430,-77428.381669,-77428.366596
-77750.843615,-77748.511309,-77748.420940
-78149.049505,-78136.687073,-78136.006443
-78215.122078,-78211.392424,-78210.152956
-78038.920707,-78036.737109,-78033.829605
-77587.149078,-77586.459630,-77586.459630
-78063.274433,-78058.094730,-78058.047029
-77317.155167,-77310.007148,-77309.481978
-78440.920684,-78439.751873,-78439.612042
-77978.732157,-77978.102904,-77978.102904
-77503.623978,-77501.712497,-77501.712497
-78115.840216,-78114.125529,-78114.107684
-77141.679846,-77136.564526,-77136.564440
-77311.993816,-77304.794600,-77304.788895
-76998.489764,-76993.893023,-76993.893023
-77814.899739,-77814.647034,-77814.645140
-77450.125438,-77441.592935,-77441.552348
-77334.751493,-77329.173413,-77327.993914
-77144.137582,-77141.882394,-77141.882394
-77950.625299,-77946.010199,-77946.010199
-77412.769546,-77409.495211,-77409.495211
-77794.097114,-77790.890653,-77789.922009
-77395.223295,-77393.867819,-77393.867819
-77383.123838,-77378.385621,-77377.683997
-77482.626383,-77477.938624,-77477.938624
-77892.054062,-77886.329356,-77886.329356
-78380.774723,-78379.419472,-78379.218111
-77892.624654,-77888.252156,-77887.958809
-76967.792866,-76965.358909,-76963.670067
-77704.100314,-77699.018660,-77699.018660
-78461.480754,-78459.848523,-78459.848523
-77798.784385,-77792.776162,-77792.776162
-76639.358173,-76637.124018,-76637.124018
-78127.898332,-78120.337589,-78119.518517
-77723.864721,-77719.776785,-77719.776785
-77884.734690,-77884.076568,-77883.593815
-77458.342250,-77456.064085,-77456.064085
-77692.803992,-77690.137977,-77690.016096
-77695.626579,-77694.599755,-77694.599755
-77914.288758,-77909.190499,-77909.190499
-78011.239812,-78007.118907,-78007.118907
-77574.198684,-77571.472574,-77571.322641
-77945.679104,-77932.582315,-77932.389434
-77717.428858,-77716.395327,-77716.395327
-77522.785800,-77520.099118,-77520.087719
-78620.304595,-78619.197509,-78619.197509
-77515.010871,-77511.826399,-77511.457630
-78383.956141,-78380.872329,-78380.872329
-78356.647671,-78352.818871,-78352.818871
-78010.741667,-78004.776439,-78004.776439
-78416.901102,-78412.128538,-78412.128538
-77500.416430,-77496.215959,-77496.215959
-77555.815439,-77555.815439,-77555.815440
-77961.719053,-77955.869560,-77955.869560
-78569.105930,-78567.787167,-78566.155045
-78222.636773,-78220.248833,-78220.248833
-77523.129900,-77520.468472,-77518.917945
-77856.562048,-77852.586460,-77851.585713
-77319.609592,-77314.320939,-77314.320939
-77517.278445,-77511.965621,-77511.578051
-77886.569808,-77881.823869,-77881.823869
