p0,p1,p2a,p2b,w0_b,w1_b,w2a_b,w2b_b,w0_f,w1_f,w2a_f,w2b_f
0.507470,0.492270,0.000130,0.000130,0.000180,1.000000,0.000180,1.000000,0.000180,1.000000,13.171480,13.171480
0.499030,0.499330,0.000820,0.000820,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.508590,0.489960,0.000740,0.000710,0.000110,1.000000,0.000110,1.000000,0.000110,1.000000,1.000000,1.000000
0.501050,0.498870,0.000040,0.000040,0.000050,1.000000,0.000050,1.000000,0.000050,1.000000,1.000000,1.000000
0.491840,0.508160,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.501990,0.496400,0.000810,0.000800,0.000160,1.000000,0.000160,1.000000,0.000160,1.000000,2.398130,2.398130
0.503660,0.496340,0.000000,0.000000,0.000030,1.000000,0.000030,1.000000,0.000030,1.000000,1.005730,1.005730
0.494320,0.505680,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.483490,0.494690,0.010790,0.011040,0.000400,1.000000,0.000400,1.000000,0.000400,1.000000,1.000000,1.000000
0.500160,0.499840,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.511180,0.488820,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.506170,0.493830,0.000000,0.000000,0.000930,1.000000,0.000930,1.000000,0.000930,1.000000,1.000000,1.000000
0.385240,0.375740,0.121000,0.118020,0.000430,1.000000,0.000430,1.000000,0.000430,1.000000,1.540230,1.540230
0.496940,0.500840,0.001110,0.001120,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,2.708450,2.708450
0.503660,0.492570,0.001910,0.001870,0.000290,1.000000,0.000290,1.000000,0.000290,1.000000,1.000000,1.000000
0.499260,0.500740,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.488270,0.511590,0.000070,0.000070,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.348510,0.341390,0.156650,0.153450,0.000150,1.000000,0.000150,1.000000,0.000150,1.000000,1.789010,1.789010
0.496110,0.503890,0.000000,0.000000,0.000390,1.000000,0.000390,1.000000,0.000390,1.000000,1.000000,1.000000
0.499510,0.499690,0.000400,0.000400,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.413660,1.413660
0.501840,0.491330,0.003460,0.003380,0.000570,1.000000,0.000570,1.000000,0.000570,1.000000,1.000000,1.000000
0.496100,0.503900,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.494170,0.505830,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.509510,0.490490,0.000000,0.000000,0.000180,1.000000,0.000180,1.000000,0.000180,1.000000,1.000000,1.000000
0.515990,0.484010,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.507840,0.492160,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.496290,0.503710,0.000000,0.000000,0.000520,1.000000,0.000520,1.000000,0.000520,1.000000,1.000000,1.000000
0.488700,0.510930,0.000180,0.000190,0.000150,1.000000,0.000150,1.000000,0.000150,1.000000,999.000000,999.000000
0.505690,0.491730,0.001310,0.001270,0.000840,1.000000,0.000840,1.000000,0.000840,1.000000,2.089990,2.089990
0.495840,0.504160,0.000000,0.000000,0.000170,1.000000,0.000170,1.000000,0.000170,1.000000,1.000000,1.000000
0.509480,0.490490,0.000010,0.000010,0.000030,1.000000,0.000030,1.000000,0.000030,1.000000,1.000000,1.000000
0.498550,0.499800,0.000820,0.000820,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.144830,1.144830
0.505360,0.494640,0.000000,0.000000,0.000140,1.000000,0.000140,1.000000,0.000140,1.000000,18.985960,18.985960
0.501390,0.498610,0.000000,0.000000,0.000270,1.000000,0.000270,1.000000,0.000270,1.000000,1.000000,1.000000
0.500270,0.499730,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.502350,0.497650,0.000000,0.000000,0.000250,1.000000,0.000250,1.000000,0.000250,1.000000,1.000000,1.000000
0.509450,0.488020,0.001300,0.001240,0.000270,1.000000,0.000270,1.000000,0.000270,1.000000,1.000000,1.000000
0.371370,0.367460,0.131280,0.129900,0.000270,1.000000,0.000270,1.000000,0.000270,1.000000,1.640890,1.640890
0.494580,0.499930,0.002730,0.002760,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.357780,0.341800,0.153640,0.146780,0.000370,1.000000,0.000370,1.000000,0.000370,1.000000,1.000000,1.000000
0.493820,0.505300,0.000430,0.000440,0.000120,1.000000,0.000120,1.000000,0.000120,1.000000,1.662890,1.662890
0.501610,0.498390,0.000000,0.000000,0.000370,1.000000,0.000370,1.000000,0.000370,1.000000,1.000000,1.000000
0.491810,0.508190,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.494410,0.505590,0.000000,0.000000,0.000170,1.000000,0.000170,1.000000,0.000170,1.000000,1.000000,1.000000
0.490560,0.509440,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.383370,0.380580,0.118450,0.117590,0.000020,1.000000,0.000020,1.000000,0.000020,1.000000,2.107400,2.107400
0.501170,0.498830,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.493510,0.494830,0.005820,0.005840,0.000460,1.000000,0.000460,1.000000,0.000460,1.000000,1.000000,1.000000
0.495610,0.504390,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.336860,0.331710,0.166990,0.164440,0.000040,1.000000,0.000040,1.000000,0.000040,1.000000,1.691130,1.691130
0.501720,0.490800,0.003780,0.003700,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.506300,0.493700,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.036850,0.037150,0.461110,0.464890,0.000670,1.000000,0.000670,1.000000,0.000670,1.000000,6.601300,6.601300
0.488780,0.511220,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.510510,0.483690,0.002980,0.002820,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.142750,0.141150,0.360060,0.356040,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.495960,0.496580,0.003730,0.003730,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.513140,0.486860,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.507030,0.492960,0.000010,0.000010,0.000100,1.000000,0.000100,1.000000,0.000100,1.000000,31.195750,31.195750
0.508480,0.474360,0.008880,0.008290,0.000320,1.000000,0.000320,1.000000,0.000320,1.000000,1.105190,1.105190
0.104520,0.106220,0.391450,0.397820,0.000240,1.000000,0.000240,1.000000,0.000240,1.000000,5.187830,5.187830
0.502150,0.497850,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.499160,0.500840,0.000000,0.000000,0.000070,1.000000,0.000070,1.000000,0.000070,1.000000,1.000000,1.000000
0.506260,0.493740,0.000000,0.000000,0.000210,1.000000,0.000210,1.000000,0.000210,1.000000,1.000000,1.000000
0.500200,0.490790,0.004550,0.004460,0.000030,1.000000,0.000030,1.000000,0.000030,1.000000,1.000000,1.000000
0.505900,0.493630,0.000230,0.000230,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.336110,0.338830,0.161880,0.163190,0.000440,1.000000,0.000440,1.000000,0.000440,1.000000,1.000000,1.000000
0.495870,0.504130,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.509000,0.491000,0.000000,0.000000,0.000180,1.000000,0.000180,1.000000,0.000180,1.000000,1.000000,1.000000
0.507550,0.492450,0.000000,0.000000,0.000280,1.000000,0.000280,1.000000,0.000280,1.000000,1.000000,1.000000
0.503490,0.496510,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.501430,0.496330,0.001120,0.001110,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,29.664780,29.664780
0.500450,0.499550,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.504430,0.495550,0.000010,0.000010,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,23.017390,23.017390
0.494460,0.505540,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.481260,0.512960,0.002800,0.002980,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.754580,1.754580
0.495010,0.504990,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.500890,0.499110,0.000000,0.000000,0.000130,1.000000,0.000130,1.000000,0.000130,1.000000,1.000000,1.000000
0.502700,0.497300,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.491500,0.499940,0.004240,0.004310,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.507930,0.492070,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.498810,0.498300,0.001440,0.001440,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.493590,0.496200,0.005100,0.005120,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,2.152840,2.152840
0.509930,0.490070,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.484020,0.500300,0.007710,0.007970,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.507760,0.492240,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.505580,0.494420,0.000000,0.000000,0.000070,1.000000,0.000070,1.000000,0.000070,1.000000,1.000000,1.000000
0.387170,0.376380,0.119890,0.116550,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.722690,1.722690
0.498830,0.501170,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.497840,0.500600,0.000770,0.000780,0.000040,1.000000,0.000040,1.000000,0.000040,1.000000,1.000000,1.000000
0.497280,0.502720,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.492030,0.507970,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.495830,0.485780,0.009290,0.009100,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.821460,1.821460
0.492080,0.504650,0.001610,0.001650,0.000380,1.000000,0.000380,1.000000,0.000380,1.000000,2.023580,2.023580
0.523070,0.476930,0.000000,0.000000,0.000320,1.000000,0.000320,1.000000,0.000320,1.000000,1.000000,1.000000
0.504630,0.495370,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
