p0,p1,p2a,p2b,w0_b,w1_b,w2a_b,w2b_b,w0_f,w1_f,w2a_f,w2b_f
0.694410,0.169010,0.109850,0.026740,0.343840,1.000000,0.343840,1.000000,0.343840,1.000000,1.000000,1.000000
0.734710,0.248390,0.012630,0.004270,0.308970,1.000000,0.308970,1.000000,0.308970,1.000000,5.580690,5.580690
0.702450,0.297550,0.000000,0.000000,0.319110,1.000000,0.319110,1.000000,0.319110,1.000000,1.000000,1.000000
0.796720,0.203280,0.000000,0.000000,0.287750,1.000000,0.287750,1.000000,0.287750,1.000000,1.000000,1.000000
0.728110,0.137160,0.113370,0.021360,0.320150,1.000000,0.320150,1.000000,0.320150,1.000000,2.555670,2.555670
0.706740,0.293260,0.000000,0.000000,0.273230,1.000000,0.273230,1.000000,0.273230,1.000000,1.000000,1.000000
0.726270,0.273730,0.000000,0.000000,0.306430,1.000000,0.306430,1.000000,0.306430,1.000000,1.000000,1.000000
0.675230,0.219730,0.079250,0.025790,0.321860,1.000000,0.321860,1.000000,0.321860,1.000000,1.800820,1.800820
0.672680,0.195080,0.102510,0.029730,0.323800,1.000000,0.323800,1.000000,0.323800,1.000000,1.000000,1.000000
0.752900,0.247100,0.000000,0.000000,0.275860,1.000000,0.275860,1.000000,0.275860,1.000000,1.000000,1.000000
0.656120,0.204660,0.106120,0.033100,0.284140,1.000000,0.284140,1.000000,0.284140,1.000000,1.000000,1.000000
0.780970,0.194600,0.019560,0.004870,0.332560,1.000000,0.332560,1.000000,0.332560,1.000000,1.000000,1.000000
0.771140,0.228860,0.000000,0.000000,0.286420,1.000000,0.286420,1.000000,0.286420,1.000000,1.000000,1.000000
0.760360,0.232780,0.005250,0.001610,0.286610,1.000000,0.286610,1.000000,0.286610,1.000000,1.000000,1.000000
0.739880,0.260120,0.000000,0.000000,0.292280,1.000000,0.292280,1.000000,0.292280,1.000000,1.000000,1.000000
0.634560,0.297090,0.046560,0.021800,0.271740,1.000000,0.271740,1.000000,0.271740,1.000000,1.707330,1.707330
0.710430,0.281390,0.005860,0.002320,0.317340,1.000000,0.317340,1.000000,0.317340,1.000000,4.633750,4.633750
0.779100,0.220900,0.000000,0.000000,0.294270,1.000000,0.294270,1.000000,0.294270,1.000000,1.000000,1.000000
0.752030,0.247970,0.000000,0.000000,0.312800,1.000000,0.312800,1.000000,0.312800,1.000000,1.000000,1.000000
0.773200,0.226800,0.000000,0.000000,0.299830,1.000000,0.299830,1.000000,0.299830,1.000000,1.000000,1.000000
0.668820,0.219260,0.084290,0.027630,0.286590,1.000000,0.286590,1.000000,0.286590,1.000000,1.000000,1.000000
0.782550,0.217450,0.000000,0.000000,0.332120,1.000000,0.332120,1.000000,0.332120,1.000000,1.000000,1.000000
0.758510,0.241490,0.000000,0.000000,0.315820,1.000000,0.315820,1.000000,0.315820,1.000000,1.000000,1.000000
0.685600,0.249910,0.047270,0.017230,0.325410,1.000000,0.325410,1.000000,0.325410,1.000000,7.187730,7.187730
