null1,null2,bsA
-80096.602563,-80096.602563,-80096.602563
-80574.971831,-80574.971831,-80574.971831
-80623.098256,-80623.098257,-80623.098256
-80227.934944,-80227.934944,-80227.724444
-80572.238379,-80572.104475,-80572.104475
-80209.860839,-80209.860839,-80209.860839
-80312.559118,-80312.559118,-80312.559118
-80321.362150,-80320.823787,-80320.823787
-80150.480829,-80150.480829,-80150.480829
-80226.606640,-80226.606640,-80225.734860
-80407.833892,-80406.448289,-80406.448289
-80282.627686,-80282.627686,-80282.627686
-80558.844546,-80558.844547,-80558.844547
-79949.791110,-79949.154609,-79949.153854
-79704.265031,-79704.265031,-79704.265031
-80886.173574,-80885.869736,-80885.869736
-80142.022861,-80142.022861,-80141.503485
-80180.057181,-80178.963324,-80178.025092
-81392.965702,-81392.756886,-81392.756886
-80355.197138,-80353.537630,-80353.537630
-79827.993524,-79827.646261,-79827.611831
-80279.605384,-80279.312462,-80278.857718
-80387.848197,-80387.848197,-80387.848197
-80320.753740,-80320.261545,-80320.228555
-80446.051909,-80445.494130,-80445.494130
-79747.967165,-79747.967165,-79747.967166
-79825.653121,-79825.653121,-79825.653121
-80167.820103,-80167.820103,-80167.798655
-80233.946861,-80233.946861,-80233.946861
-80490.999618,-80490.999618,-80490.999618
-80906.949777,-80906.871422,-80906.871422
-79600.179105,-79600.179105,-79600.179105
-79947.270892,-79947.270892,-79947.270892
-80099.152365,-80099.152366,-80099.152366
-80084.356807,-80084.356807,-80084.356807
-79735.895650,-79735.895650,-79735.895650
-79633.166123,-79633.166123,-79633.166123
-80197.380417,-80195.814625,-80195.814625
-80092.316151,-80092.183209,-80091.804171
-79977.474753,-79977.462436,-79975.733875
-80285.952675,-80285.630542,-80284.334030
-81130.752851,-81130.752851,-81130.752851
-79463.211598,-79463.211598,-79463.211598
-79596.604720,-79596.132420,-79596.132420
-80636.588612,-80636.260100,-80636.260100
-79989.134551,-79989.054095,-79987.035260
-79289.065072,-79289.065072,-79289.065072
-80451.230670,-80450.884599,-80450.861646
-80397.030391,-80397.024152,-80397.024152
-80445.511837,-80445.480403,-80445.192142
-79919.798607,-79919.798607,-79919.798607
-79452.654044,-79452.612717,-79452.354817
-79860.914019,-79860.914019,-79860.620446
-80028.713078,-80028.463199,-80028.463199
-80384.242852,-80384.058136,-80384.058136
-79905.003719,-79903.335129,-79902.727030
-80513.686762,-80513.494143,-80513.494143
-80304.312263,-80304.080890,-80304.080890
-80429.072951,-80429.072951,-80429.042541
-80216.457561,-80216.084393,-80215.457258
-80614.632237,-80614.290289,-80614.290289
-80212.385308,-80212.000008,-80211.992102
-79949.182440,-79947.355372,-79947.355372
-80287.220322,-80287.220322,-80286.053562
-80147.703252,-80147.443866,-80147.443866
-80558.058309,-80558.044607,-80558.044607
-79815.409912,-79815.409902,-79815.393847
-80393.025383,-80393.025383,-80393.025383
-79873.519546,-79873.519546,-79873.519546
-80992.613030,-80992.613030,-80992.613030
-79824.752836,-79824.373538,-79823.663650
-80373.403153,-80372.398621,-80372.398621
-80721.536837,-80720.885794,-80720.885794
-79983.195022,-79983.195022,-79983.195022
-79903.548846,-79903.500689,-79903.371546
-79756.242893,-79756.242893,-79756.242893
-80682.411743,-80682.411743,-80682.411743
-80642.057739,-80641.169748,-80640.185450
-80324.450731,-80323.650848,-80322.213112
-79966.103376,-79966.103377,-79966.103376
-80116.887495,-80116.737851,-80116.737851
-79920.078328,-79920.078328,-79920.078328
-80128.766164,-80128.766164,-80128.766164
-80473.635267,-80472.606931,-80470.100174
-80319.873423,-80319.873423,-80319.873423
-79653.396772,-79653.396772,-79653.396772
-79747.940409,-79747.940409,-79747.940409
-80060.217321,-80060.217321,-80060.209444
-80540.276781,-80539.113205,-80538.495019
-80384.582963,-80384.457919,-80384.178541
-79886.695335,-79886.695335,-79886.695335
-79691.609197,-79691.609197,-79691.578079
-81075.925311,-81075.925311,-81075.925311
-80820.673010,-80820.673010,-80820.673010
-80139.401415,-80139.401415,-80139.401415
-79865.709284,-79865.709284,-79865.709284
-80467.112123,-80467.092225,-80466.861948
-79746.925019,-79745.755780,-79745.743624
-80441.265386,-80441.265386,-80440.021717
-80808.763009,-80806.427120,-80806.090261
-80291.134927,-80291.096061,-80291.085947
-79751.571361,-79751.571361,-79751.571361
-80041.593705,-80041.593705,-80041.593705
-80306.133960,-80306.133960,-80306.133960
-79492.791484,-79492.791484,-79492.791484
-80564.026801,-80564.026801,-80564.026802
-80125.904277,-80125.098793,-80125.073257
-80825.503747,-80825.231574,-80825.231574
-80652.120010,-80652.119910,-80651.778170
-80083.200026,-80083.187420,-80083.174802
-80727.941966,-80727.340220,-80727.340220
-80280.621187,-80280.457303,-80280.457303
-80398.999108,-80398.999108,-80398.999108
-80098.520130,-80098.147327,-80098.147327
-80017.630685,-80014.712772,-80014.564663
-80468.994758,-80468.994758,-80468.994758
-80447.694608,-80447.014971,-80446.919359
-80684.480448,-80684.480448,-80684.480448
-80681.049958,-80680.907720,-80680.907720
-80050.434611,-80050.434612,-80050.434611
-80730.158859,-80730.158859,-80730.158859
-79171.114768,-79171.089714,-79171.089714
-80481.676358,-80481.456738,-80481.456738
-79958.632946,-79958.632946,-79958.632946
-80386.673896,-80386.639768,-80385.874120
-80851.851936,-80851.851936,-80851.851936
-80405.012453,-80405.012453,-80405.012453
-80048.247233,-80048.223412,-80048.223412
-80670.192727,-80670.192727,-80670.192727
-79779.657047,-79779.228625,-79779.085875
-79866.573281,-79866.573281,-79866.058814
-80057.152189,-80056.965704,-80056.965704
-79791.681195,-79791.681196,-79791.681196
-80055.366536,-80055.360028,-80055.223424
-79791.318163,-79791.295936,-79791.213125
-80418.200901,-80418.200901,-80418.200901
-80468.866088,-80468.854597,-80468.854597
-80044.823000,-80044.823000,-80044.823000
