p0,p1,p2a,p2b,w0_b,w1_b,w2a_b,w2b_b,w0_f,w1_f,w2a_f,w2b_f
0.463080,0.449470,0.044380,0.043070,0.000280,1.000000,0.000280,1.000000,0.000280,1.000000,1.000000,1.000000
0.482040,0.481910,0.018030,0.018020,0.000200,1.000000,0.000200,1.000000,0.000200,1.000000,7.519720,7.519720
0.492310,0.472290,0.018070,0.017330,0.000190,1.000000,0.000190,1.000000,0.000190,1.000000,1.000000,1.000000
0.499990,0.495930,0.002040,0.002030,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,13.857690,13.857690
0.491790,0.504950,0.001610,0.001650,0.000360,1.000000,0.000360,1.000000,0.000360,1.000000,1.000000,1.000000
0.480770,0.478100,0.020620,0.020500,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.505330,0.487910,0.003440,0.003320,0.000420,1.000000,0.000420,1.000000,0.000420,1.000000,486.784070,486.784070
0.456120,0.469510,0.036640,0.037720,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,21.277410,21.277410
0.494760,0.505240,0.000000,0.000000,0.000870,1.000000,0.000870,1.000000,0.000870,1.000000,4.300760,4.300760
0.482360,0.480940,0.018370,0.018320,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,6.827480,6.827480
0.510500,0.488760,0.000380,0.000360,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.481600,0.471420,0.023740,0.023240,0.000550,1.000000,0.000550,1.000000,0.000550,1.000000,1.000000,1.000000
0.504640,0.488060,0.003710,0.003590,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.940000,1.940000
0.498330,0.501620,0.000030,0.000030,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.373750,1.373750
0.504220,0.492490,0.001670,0.001630,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,37.412000,37.412000
0.499460,0.500540,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,5.590310,5.590310
0.490310,0.507950,0.000860,0.000890,0.000430,1.000000,0.000430,1.000000,0.000430,1.000000,2.736250,2.736250
0.468190,0.455560,0.038650,0.037600,0.000730,1.000000,0.000730,1.000000,0.000730,1.000000,1.561750,1.561750
0.195870,0.198040,0.301370,0.304710,0.000160,1.000000,0.000160,1.000000,0.000160,1.000000,5.750630,5.750630
0.500450,0.499180,0.000180,0.000180,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.000010,0.000010,0.505430,0.494550,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.496660,0.503240,0.000050,0.000050,0.000050,1.000000,0.000050,1.000000,0.000050,1.000000,11.550200,11.550200
0.492490,0.507070,0.000220,0.000220,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.497940,0.477400,0.012590,0.012070,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.514210,0.485070,0.000370,0.000350,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.504900,0.487110,0.004070,0.003930,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,33.117940,33.117940
0.447490,0.456570,0.047490,0.048450,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,6.936890,6.936890
0.451330,0.470670,0.038180,0.039820,0.000330,1.000000,0.000330,1.000000,0.000330,1.000000,3.756490,3.756490
0.322310,0.316560,0.182190,0.178940,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.005130,0.005270,0.488470,0.501140,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.506560,0.485970,0.003810,0.003660,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000040,1.000040
0.468800,0.472280,0.029350,0.029570,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.482480,0.469100,0.024550,0.023870,0.000400,1.000000,0.000400,1.000000,0.000400,1.000000,1.000000,1.000000
0.501320,0.494490,0.002110,0.002080,0.000110,1.000000,0.000110,1.000000,0.000110,1.000000,275.860930,275.860930
0.178460,0.179150,0.320570,0.321810,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.501190,0.496260,0.001280,0.001270,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,999.000000,999.000000
0.506780,0.481350,0.006090,0.005790,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.452660,0.449660,0.049010,0.048680,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,22.353820,22.353820
0.483290,0.491360,0.012570,0.012780,0.000010,1.000000,0.000010,1.000000,0.000010,1.000000,1.000000,1.000000
0.510080,0.488200,0.000880,0.000840,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.428480,1.428480
0.437850,0.450760,0.054890,0.056500,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.472490,0.463590,0.032260,0.031650,0.001450,1.000000,0.001450,1.000000,0.001450,1.000000,1.000000,1.000000
0.492230,0.501280,0.003210,0.003270,0.000140,1.000000,0.000140,1.000000,0.000140,1.000000,228.141890,228.141890
0.493820,0.505890,0.000140,0.000150,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.490260,0.509310,0.000210,0.000220,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.449030,0.442840,0.054440,0.053690,0.000350,1.000000,0.000350,1.000000,0.000350,1.000000,1.000000,1.000000
0.471080,0.471720,0.028580,0.028620,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.468870,0.472880,0.029010,0.029250,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.495130,0.503000,0.000920,0.000940,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,3.211140,3.211140
0.342080,0.336600,0.161960,0.159360,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.157150,1.157150
0.028480,0.028080,0.475060,0.468380,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.486130,0.475640,0.019330,0.018910,0.000010,1.000000,0.000010,1.000000,0.000010,1.000000,1.000000,1.000000
0.494920,0.505080,0.000000,0.000000,0.000100,1.000000,0.000100,1.000000,0.000100,1.000000,5.647070,5.647070
0.481330,0.497870,0.010220,0.010570,0.000630,1.000000,0.000630,1.000000,0.000630,1.000000,1.000000,1.000000
0.510930,0.484980,0.002100,0.001990,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.504090,0.492440,0.001750,0.001710,0.000270,1.000000,0.000270,1.000000,0.000270,1.000000,452.039100,452.039100
0.498680,0.498030,0.001640,0.001640,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,42.084600,42.084600
0.497740,0.467900,0.017710,0.016650,0.000370,1.000000,0.000370,1.000000,0.000370,1.000000,1.000000,1.000000
