null1,null2,bsA
-95061.863578,-95061.881976,-95061.820141
-94233.092232,-94233.112893,-94233.075976
-94727.084693,-94727.061760,-94727.083821
-94209.959850,-94209.959850,-94208.695704
-95445.717784,-95445.717785,-95445.717784
-95156.104143,-95155.995726,-95155.055402
-94555.805962,-94555.805962,-94555.598734
-95529.485421,-95529.311146,-95529.289592
-95051.302994,-95050.371016,-95049.165950
-95191.490909,-95191.490911,-95191.289377
-93461.513277,-93461.513278,-93461.513278
-95256.744452,-95256.353697,-95256.166095
-93655.540618,-93655.540623,-93655.412264
-94046.009344,-94046.009345,-94046.006649
-94157.630005,-94157.324222,-94157.148974
-95233.535829,-95233.523940,-95232.466445
-95648.656562,-95648.656567,-95648.620714
-95596.591576,-95596.259752,-95596.127863
-94804.023123,-94804.023151,-94804.023128
-93731.873788,-93730.772896,-93730.643954
-95348.468937,-95348.250376,-95347.928427
-96159.983746,-96158.739843,-96158.668412
-95697.817410,-95697.565663,-95697.489706
-95431.819596,-95431.819596,-95431.813526
-94967.230665,-94966.169253,-94966.169253
-94271.768854,-94271.768854,-94268.549369
-95193.631129,-95193.502647,-95193.502647
-95683.275184,-95683.247430,-95683.248976
-95659.129635,-95659.129635,-95659.129635
-94708.897137,-94707.987205,-94707.238914
-95078.808344,-95078.801235,-95078.624773
-94217.781501,-94217.739612,-94216.231477
-94901.738592,-94901.714923,-94901.503019
-95601.241344,-95601.241367,-95601.242582
-93992.509309,-93992.489797,-93992.489796
-95438.829515,-95438.794126,-95437.882482
-95514.797725,-95514.797725,-95513.464846
-95588.624156,-95588.624156,-95588.441082
-94701.714841,-94701.714841,-94700.608222
-94276.057691,-94275.378821,-94274.816407
-95312.164079,-95312.164080,-95309.743945
-93659.817081,-93659.385293,-93659.426346
-94287.325340,-94287.325340,-94287.325340
-95362.202115,-95362.085838,-95361.771310
-95164.625785,-95164.625785,-95163.911332
-94335.781036,-94335.727280,-94335.645919
-94869.452649,-94869.452650,-94869.452649
-94921.781750,-94921.781751,-94921.782058
-95628.250125,-95627.080064,-95626.138387
-95938.717357,-95938.717358,-95937.581268
-93767.712495,-93767.712495,-93767.608992
-95263.622250,-95263.340314,-95263.340314
-94653.641915,-94653.641915,-94653.641916
-94020.811893,-94020.811893,-94020.812176
-94283.521865,-94283.516251,-94282.039404
-94506.471737,-94506.471737,-94506.471748
-94525.910496,-94522.185475,-94521.854723
-94139.595302,-94139.175036,-94139.026125
-96186.818720,-96186.748141,-96186.748141
-95335.596458,-95335.418308,-95335.418308
-94159.130398,-94159.130398,-94159.130398
-95280.414018,-95280.414019,-95280.301283
-95261.953146,-95261.642676,-95261.570624
-95131.813548,-95129.544901,-95129.544901
-94863.376347,-94863.376347,-94863.378998
-94952.112972,-94951.240956,-94951.240956
-94665.979677,-94666.012683,-94665.174264
-94488.332955,-94486.798321,-94486.798321
-94942.699507,-94942.697880,-94942.697892
-94244.186504,-94244.186505,-94244.177513
-95104.915584,-95104.567510,-95104.508939
-94887.054691,-94886.943416,-94885.034742
-95118.610272,-95118.610272,-95118.380267
-95055.461626,-95055.461626,-95055.247969
-95768.949824,-95768.949824,-95768.806078
-95212.004998,-95209.481228,-95209.481228
-94454.304925,-94454.276275,-94454.276374
-95021.999254,-95020.420682,-95020.420456
-94761.938597,-94761.928515,-94761.734008
-94686.303648,-94686.303648,-94686.303648
-94624.525667,-94624.303683,-94624.184505
-93511.819952,-93511.819952,-93511.248996
-95085.225065,-95083.096112,-95083.096112
-95187.612629,-95187.612629,-95187.615546
-95482.864001,-95482.757809,-95482.095083
-95008.042465,-95007.720673,-95007.715639
-96012.758712,-96012.601881,-96012.599243
-93699.481389,-93699.481392,-93699.481391
-95099.422439,-95098.732846,-95098.732846
-94580.348718,-94580.348719,-94580.348718
-95302.259947,-95301.489806,-95301.344384
-94504.714625,-94504.714625,-94504.714626
-94390.782857,-94390.782857,-94390.645560
-93903.541303,-93903.516242,-93903.482246
-93879.447564,-93879.442769,-93878.724724
-94596.913278,-94596.715301,-94596.668080
-94479.881484,-94479.804207,-94479.633254
-95603.181471,-95602.840181,-95602.835632
-95084.667430,-95084.667430,-95084.667431
-94285.726401,-94285.726401,-94285.726401
-95034.945357,-95034.940716,-95034.278776
-94891.061752,-94890.693375,-94889.486781
-93592.930401,-93592.905191,-93592.642571
-94958.975001,-94958.850176,-94958.629728
-95603.833307,-95603.163219,-95603.047649
-94146.280489,-94146.278951,-94146.278951
-94911.592620,-94911.137221,-94911.137221
-94324.189270,-94323.993946,-94323.344431
-94399.828966,-94399.828966,-94399.828966
-94785.185649,-94785.185649,-94785.185649
-94804.513060,-94804.513061,-94804.468867
-94802.697099,-94800.993098,-94800.986935
-94714.698369,-94713.724722,-94713.724722
-94361.496966,-94361.497692,-94360.817788
-95394.553414,-95394.520156,-95394.521813
-95416.999984,-95416.999984,-95417.020270
-95808.275301,-95808.280016,-95808.279039
-94396.693356,-94396.399491,-94396.399492
-95292.677668,-95292.677670,-95292.804198
-94695.284066,-94695.284067,-94695.256689
-94269.216135,-94269.003418,-94268.787776
-95033.624248,-95033.446938,-95032.416815
-94937.662388,-94937.662390,-94936.298558
-95220.880710,-95220.879608,-95220.880710
-94624.308370,-94624.272232,-94624.272189
-95072.018500,-95072.018505,-95072.018504
-96024.670996,-96024.670996,-96023.946106
-94666.297970,-94666.297979,-94666.297974
-94591.822998,-94591.344384,-94591.344403
-95218.316387,-95218.316371,-95215.991180
-93880.100657,-93880.116145,-93879.715960
-94556.972556,-94556.972558,-94556.972557
-95429.534221,-95429.534221,-95429.534221
-94465.019816,-94465.017903,-94465.017904
-94353.592326,-94353.592370,-94353.592327
-95230.393383,-95230.393383,-95230.393383
-95497.225865,-95497.225875,-95497.225865
-94201.261035,-94201.271255,-94201.250429
-94464.388129,-94464.388140,-94464.388129
-95078.463731,-95078.463732,-95075.889194
-94401.997651,-94401.997652,-94401.857484
-94955.145173,-94955.145173,-94954.241154
-94961.463028,-94961.424581,-94961.424581
-94632.774796,-94632.732876,-94632.777743
-95632.520914,-95631.952983,-95631.538175
-96657.564057,-96657.491957,-96657.491957
-95474.005232,-95473.610320,-95473.610320
-94334.182381,-94334.182382,-94334.183253
-95109.742288,-95108.215629,-95108.215613
-95466.810878,-95466.568720,-95466.535411
-94446.644322,-94446.492451,-94446.492293
-94895.512104,-94895.512104,-94895.512104
-95134.165913,-95134.050986,-95133.962563
-94333.561681,-94333.445577,-94332.760525
-95549.896490,-95549.847568,-95549.845282
-95553.022691,-95552.228574,-95552.026181
-93883.305816,-93882.571413,-93882.347537
-94044.144799,-94044.144800,-94043.759784
-94610.062170,-94610.062170,-94610.062170
-94756.993536,-94757.026577,-94757.021210
-94666.879133,-94666.255228,-94665.916164
-96105.294765,-96103.021119,-96102.741810
-95323.615626,-95323.615627,-95323.107426
-95065.269853,-95064.781043,-95064.781043
-95107.218176,-95107.218176,-95105.842912
-94615.892791,-94615.892794,-94615.896103
-96055.023153,-96055.023153,-96055.023153
-95001.009956,-95000.635777,-95000.266031
-95428.696188,-95428.352449,-95427.460244
-95285.194326,-95284.178840,-95283.810771
-94363.916678,-94363.897250,-94363.897250
-94031.485703,-94031.485703,-94031.493443
-94955.125383,-94955.127363,-94954.995511
-95374.895980,-95374.474316,-95374.462616
-94316.292834,-94474.149312,-94314.658555
-94998.326343,-94997.286882,-94995.051070
-96040.650826,-96040.651076,-96040.650828
-94654.569422,-94654.569425,-94654.569425
-94647.139620,-94646.517606,-94645.756940
-95134.320280,-95134.320324,-95134.320279
-94905.521380,-94905.521380,-94905.521380
-94065.019728,-94064.991640,-94063.735971
-95398.045155,-95398.045155,-95397.467543
-94617.286595,-94617.409416,-94617.233841
-95284.670573,-95284.613195,-95283.823306
-93845.784466,-93845.790798,-93845.744796
-95360.561972,-95360.561973,-95360.562293
-95127.761085,-95126.441780,-95126.440264
-95080.297587,-95078.537549,-95078.537549
-94731.112141,-94731.017992,-94730.944453
-94594.401689,-94594.126945,-94594.069620
-96137.170850,-96137.170851,-96137.115893
-94718.433031,-94717.944520,-94717.944520
-94024.738707,-94024.397671,-94024.266434
-94337.940883,-94337.930276,-94336.670840
-94951.754540,-94951.728349,-94951.728349
-95427.085842,-95426.910001,-95426.910001
-95715.692766,-95714.698669,-95714.698669
-94553.503916,-94553.491816,-94553.179671
-94887.336199,-94887.336199,-94887.336199
-94314.514344,-94314.514346,-94314.361718
-94803.592067,-94803.580290,-94803.579958
-94788.636884,-94788.636884,-94788.636887
-95078.195235,-95078.177277,-95077.221659
-94802.708296,-94802.708301,-94802.708298
-94999.630585,-94999.619383,-94997.878836
-94989.899282,-94989.899282,-94989.899282
-94671.610521,-94671.610521,-94671.293561
-94422.677446,-94422.677447,-94422.677463
-94683.037406,-94682.092682,-94680.384025
-95627.195760,-95627.195770,-95627.195760
-94762.084133,-94762.084134,-94761.699980
-94666.494206,-94665.764164,-94665.764164
-94231.084739,-94230.727446,-94230.791600
-94876.041211,-94876.045509,-94876.041211
-93964.453409,-93964.453409,-93964.453409
-94415.182665,-94415.182888,-94415.212692
-95244.100451,-95244.100452,-95243.962116
-94815.087253,-94815.038523,-94814.756529
-95660.892233,-95660.670585,-95660.646088
-94578.563003,-94575.804895,-94573.968420
-95497.724393,-95497.724394,-95497.728488
-95017.634356,-95017.634356,-95017.634356
-94479.284709,-94479.077485,-94479.056732
-95200.991002,-95200.127426,-95199.186163
-95892.578533,-95892.353917,-95889.948489
-95801.476641,-95801.090408,-95801.073023
-94181.621792,-94181.475303,-94181.451416
-93810.868735,-93810.552464,-93810.181937
-94497.774301,-94495.820119,-94495.810715
-94633.941134,-94633.875840,-94633.870172
-95341.998717,-95341.048877,-95341.048876
-95414.889655,-95414.889656,-95414.889656
-93946.598032,-93945.867299,-93945.615294
-94458.756302,-94458.756302,-94457.151568
-95596.021804,-95595.031001,-95594.575384
-96082.096845,-96082.096846,-96082.097144
-94486.220325,-94485.143470,-94485.095794
-94980.674446,-94980.607409,-94980.607409
-94584.290144,-94584.344356,-94584.291886
-95380.748410,-95380.460601,-95378.748675
-95704.563034,-95704.563037,-95704.717573
-94466.167920,-94465.791989,-94464.449802
-94615.303772,-94615.303772,-94614.588772
-94577.045313,-94577.045313,-94576.984324
-94314.547809,-94314.428598,-94314.457697
-95769.325397,-95768.380341,-95768.380341
-94973.301481,-94972.997037,-94972.895022
-95197.440340,-95197.146917,-95197.105621
-94694.978961,-94694.227021,-94694.227021
-94700.503656,-94700.503656,-94700.503656
-95332.790524,-95332.188966,-95331.863244
-95189.370626,-95186.765983,-95186.765983
-95343.926966,-95343.879438,-95343.926965
-94618.752958,-94617.973797,-94617.973787
-94611.009530,-94608.256692,-94607.812140
-93904.627924,-93904.627910,-93904.338911
-95871.038069,-95871.063437,-95871.512777
-95539.075989,-95539.075989,-95539.075989
-95501.689347,-95501.555664,-95500.792326
-95019.793595,-95019.497842,-95019.497842
-96414.844779,-96414.799982,-96414.466452
-95903.738169,-95903.738169,-95903.718516
-95923.776590,-95923.794448,-95923.776240
-94264.164359,-94264.148896,-94264.148896
-95063.025329,-95062.769772,-95061.753360
-94662.232454,-94662.232454,-94662.209910
-95136.486456,-95136.486456,-95136.486575
-94683.676350,-94683.676350,-94683.676350
-95819.531072,-95819.531072,-95819.462781
-94447.510429,-94447.461891,-94446.398978
-94811.467835,-94811.467835,-94811.467835
-95025.170939,-95025.170939,-95025.170938
-95112.332321,-95112.275897,-95109.461465
-94456.797382,-94456.792604,-94456.821790
-94417.971855,-94416.817339,-94416.816416
-94340.125889,-94339.206391,-94338.803535
-94429.764320,-94428.727320,-94428.278753
-95503.972455,-95503.972456,-95503.933003
-94732.012790,-94732.012791,-94732.012709
-93664.987227,-93664.987228,-93664.987228
-94771.162867,-94771.157501,-94770.402254
-95485.575179,-95485.281597,-95485.281597
-94304.304133,-94304.304133,-94304.304133
-95405.937664,-95405.937667,-95405.611991
-94994.062833,-94993.784684,-94993.155182
-95007.520665,-95007.558160,-95007.524021
-95247.797905,-95247.797907,-95247.797905
-94708.743627,-94708.743627,-94708.654109
-95214.656987,-95213.002187,-95211.767030
-95559.108495,-95558.708957,-95558.647743
-94496.992682,-94496.984685,-94494.858183
-94806.217708,-94805.148009,-94805.148034
-95984.436492,-95984.461172,-95984.442971
-95615.294537,-95615.294246,-95609.223987
-96524.077125,-96523.941638,-96523.700236
-94315.783932,-94315.021109,-94314.317981
-95093.985371,-95093.985372,-95093.985509
-93713.673172,-93713.355877,-93712.185055
-95048.119268,-95048.119268,-95048.118305
-96027.477599,-96027.259664,-96027.291727
-94742.390110,-94742.390110,-94742.390110
-94602.913848,-94602.913849,-94601.120532
-95542.159893,-95542.036592,-95541.890303
-94486.245279,-94486.245279,-94486.245316
-96294.183837,-96294.183837,-96292.533011
-95555.311337,-95555.311336,-95555.311337
-94730.032086,-94729.926474,-94728.179651
-95056.777758,-95056.777760,-95056.778753
-94397.907477,-94396.723678,-94396.723680
-94557.003384,-94556.997781,-94556.997781
-94867.163730,-94867.163730,-94867.163730
-94195.162934,-94194.802289,-94194.802289
-96275.994299,-96275.994299,-96275.994300
-95956.365244,-95956.051265,-95955.982569
-93654.852670,-93654.852670,-93654.852669
-94790.815713,-94790.667700,-94788.681314
-95522.937474,-95522.937475,-95522.946895
-95424.165547,-95424.165578,-95424.165547
-94964.489109,-94964.489109,-94964.550678
-94196.029170,-94195.666324,-94194.545694
-95055.228404,-95055.216944,-95055.101869
-94804.813391,-94802.029029,-94802.016305
-94958.793383,-94958.793383,-94958.793713
-95733.851583,-95733.851583,-95733.305918
-94152.658417,-94152.630112,-94150.463811
-94475.375681,-94475.378595,-94475.416725
-95456.091101,-95456.091152,-95456.091103
-94301.706909,-94301.706944,-94301.721152
-94375.699245,-94375.668071,-94373.567114
-95005.587640,-95005.587640,-95005.590621
-94385.354205,-94384.723174,-94384.606314
-95061.114267,-95061.109715,-95060.978792
-96010.119543,-96010.119543,-96010.119543
-94987.964610,-94987.964610,-94987.964610
-95082.659345,-95082.659345,-95081.785918
-94125.608301,-94125.608392,-94125.608301
-96021.807390,-96021.807391,-96021.807390
-95768.070788,-95767.978631,-95767.856335
-95107.654428,-95107.554757,-95107.554757
-94351.566379,-94351.566379,-94351.566379
-94704.904964,-94704.706795,-94703.712762
-94472.740604,-94472.713699,-94471.713157
-95426.921085,-95426.921086,-95426.641778
-94959.436670,-94957.307350,-94956.177398
-94758.778391,-94757.930283,-94757.930285
-95588.800126,-95588.800200,-95588.800199
-95069.906373,-95069.121862,-95068.170571
-95243.738216,-95243.721099,-95243.720272
-94347.638664,-94347.638665,-94347.649178
-94590.867139,-94590.867142,-94590.867142
-95560.135791,-95560.135792,-95560.134222
-95294.472677,-95293.245667,-95293.245667
-93743.774366,-93743.778797,-93743.779307
-95129.326141,-95128.476151,-95128.275056
-95350.850602,-95350.004720,-95350.004458
-93760.813042,-93760.388145,-93760.388145
-96187.526128,-96187.526124,-96187.168771
-95134.436010,-95133.638085,-95131.205686
-94735.410482,-94735.407004,-94735.342534
-94622.959839,-94622.121185,-94622.031475
-94581.970004,-94581.864188,-94581.864188
-93115.362496,-93115.362496,-93115.366214
-95241.504674,-95241.451438,-95241.450834
-95342.605761,-95342.605765,-95342.462091
-95206.374062,-95206.374063,-95205.665898
-93819.275275,-93819.275700,-93817.775083
-94695.481039,-94694.912669,-94695.221046
-94411.272558,-94411.272558,-94411.272558
-95214.458722,-95212.922114,-95212.192884
-95105.557006,-95105.348507,-95105.348507
-94194.499797,-94193.896074,-94193.896074
-95465.497169,-95465.466509,-95465.335552
-95318.643343,-95318.625538,-95318.625538
-94805.851312,-94805.406219,-94805.406219
-94058.905483,-94058.895732,-94058.891400
-95236.777250,-95236.229921,-95236.069341
-94709.546249,-94709.365318,-94707.679623
-94540.674022,-94540.638368,-94540.638368
-94596.144105,-94595.514971,-94595.514971
-94930.702784,-94930.512163,-94929.957939
-95438.003808,-95437.217171,-95436.802338
-95168.336957,-95168.338404,-95166.683792
-94798.276899,-94795.749623,-94795.607421
-94944.069710,-94942.956569,-94942.921818
-94125.552544,-94125.368654,-94125.368654
-95274.331769,-95274.269567,-95274.264432
-95244.395814,-95244.395815,-95244.395814
-95102.148498,-95102.156612,-95102.152988
-95143.237855,-95141.927752,-95141.755788
-96650.474103,-96650.474104,-96650.456806
-95711.557627,-95710.447263,-95710.703472
-95258.536401,-95258.247576,-95256.961470
-95273.704639,-95273.704643,-95273.704641
-94487.898766,-94487.843011,-94487.018481
-94181.255532,-94181.256853,-94181.255532
-95444.063238,-95444.063238,-95443.322777
-94832.682167,-94832.682167,-94832.418542
-95046.872286,-95046.863786,-95046.843370
-95077.006708,-95077.049703,-95077.006715
-94874.393196,-94874.393199,-94874.393199
-94782.281872,-94782.150962,-94782.150966
-95163.393977,-95163.039774,-95162.650401
-95336.103083,-95336.103083,-95335.673858
-95534.114941,-95533.776795,-95533.770419
-95344.737959,-95344.737960,-95344.725644
-95830.303449,-95830.303450,-95830.305009
-95214.365094,-95211.171094,-95211.171095
-96393.729795,-96393.410660,-96391.614159
-94853.272408,-94853.272408,-94853.272408
-94232.354252,-94232.350858,-94232.303443
-94620.611390,-94620.611390,-94620.611390
-94611.600007,-94611.600012,-94611.600011
-94767.026083,-94766.694853,-94766.694853
-95486.377902,-95486.324329,-95484.011563
-95478.904755,-95478.904756,-95478.797029
-94609.477399,-94609.960988,-94609.457843
-95620.335007,-95620.335007,-95619.799116
-94460.159776,-94460.090947,-94460.090947
-95328.757178,-95328.757178,-95328.757179
-92595.052666,-92593.659940,-92592.385003
-95170.909118,-95170.909118,-95170.909118
-94676.659301,-94676.659301,-94676.659302
-95518.128696,-95518.110514,-95516.926436
-95209.392473,-95209.392474,-95209.392474
-94656.802584,-94656.789387,-94656.630586
-95013.300173,-95013.201173,-95013.201173
-94351.565924,-94351.565927,-94351.522422
-95116.418989,-95114.093810,-95114.093766
-94351.513259,-94351.628728,-94351.213930
-94026.929724,-94026.929724,-94026.626318
-95364.931635,-95362.345560,-95361.985292
-94831.369880,-94830.971019,-94829.184620
-95583.018971,-95582.860987,-95582.860987
-93209.993672,-93209.189553,-93209.189553
-95057.340664,-95057.328631,-95054.522903
-94531.297087,-94531.297087,-94531.271116
-94668.431894,-94667.204340,-94667.204340
-94412.901729,-94410.058447,-94410.058447
-94671.804125,-94671.004558,-94668.991671
-94792.255107,-94792.251509,-94792.251509
-94087.952888,-94087.952888,-94087.952888
-95786.718150,-95786.718150,-95786.718150
-94756.026121,-94755.859948,-94755.859948
-94927.271045,-94927.271046,-94927.271046
-95570.026530,-95569.950541,-95569.950541
-95441.761818,-95441.741331,-95440.599881
-95352.401462,-95352.002288,-95352.002288
-95095.110426,-95094.045386,-95091.749221
-95227.449510,-95227.206057,-95225.940482
-94416.759622,-94416.372705,-94416.406708
-95464.596150,-95464.597448,-95464.408663
-95972.338994,-95972.251233,-95971.541973
-94015.811499,-94015.379849,-94015.379849
-94819.557899,-94819.557681,-94819.559405
-94913.740142,-94913.569604,-94913.545153
-93984.019827,-93983.777612,-93983.777614
-94229.838974,-94229.751666,-94228.558187
-94467.809852,-94467.809853,-94467.294861
-93907.227619,-93904.923578,-93904.923578
-95175.159253,-95175.159254,-95174.898078
-94673.908908,-94673.888491,-94673.861603
-94879.686637,-94879.711351,-94879.675179
-93972.701211,-93972.701226,-93972.701876
-95582.046623,-95581.967736,-95581.967736
-94571.948493,-94571.948493,-94571.872345
-94570.246879,-94570.246879,-94570.246880
-95975.495203,-95975.495511,-95975.495201
-94488.976258,-94488.976259,-94488.976259
-93671.728053,-93671.728054,-93671.728054
-95089.106173,-95089.106173,-95089.104884
-95970.358506,-95970.351623,-95969.781015
-94706.850295,-94706.850295,-94706.850295
-94254.666221,-94254.666221,-94254.536828
-95333.680568,-95333.680569,-95333.680572
-95047.675948,-95047.612400,-95047.120216
-95297.992605,-95297.992608,-95297.992606
-94240.020430,-94240.020430,-94239.748221
-94406.976860,-94406.795849,-94406.795848
-93226.181357,-93225.947580,-93225.947580
-95526.859778,-95526.704291,-95526.704291
-95867.485447,-95867.485447,-95867.485447
-94531.732367,-94531.732367,-94531.558561
-94187.988519,-94187.988520,-94187.988520
-93979.966943,-93979.966944,-93979.966945
-94028.778982,-94028.778982,-94028.373619
-94722.593699,-94722.481018,-94721.808643
-94849.049228,-94849.029124,-94848.638972
-95916.892035,-95916.743273,-95916.706120
-94518.052324,-94517.827856,-94517.827856
-95008.729198,-95008.729198,-95007.929246
-95761.545343,-95761.545343,-95761.215137
-94503.566648,-94503.534552,-94502.932859
-94206.506272,-94206.210755,-94206.210757
-94457.327423,-94456.209789,-94456.209789
-95680.895877,-95680.658114,-95680.658114
-95255.815456,-95255.248646,-95255.009144
-94649.982298,-94649.982298,-94649.694243
-94532.665903,-94531.407923,-94531.294838
-93476.188389,-93476.188484,-93476.142988
-95596.140746,-95595.272964,-95595.272964
-94730.610896,-94730.562106,-94730.562106
