null1,null2,bsA
-78166.338434,-78166.338434,-78166.338435
-78017.746834,-78017.744596,-78017.744596
-77633.763147,-77633.763147,-77633.763147
-77286.391949,-77286.343421,-77286.317662
-77465.656934,-77465.656934,-77465.656934
-77759.854843,-77758.750565,-77758.750565
-78126.483276,-78126.483276,-78126.483276
-78485.596075,-78485.307624,-78477.357748
-77738.862842,-77738.862842,-77738.862843
-77800.093848,-77800.093848,-77800.093848
-77956.132481,-77956.056647,-77956.056647
-77903.668955,-77903.200435,-77903.200435
-78168.106448,-78168.106449,-78168.106448
-77532.283826,-77531.977285,-77531.977285
-78100.180238,-78099.459095,-78099.459095
-78489.188829,-78489.188829,-78489.188830
-77308.422477,-77308.061602,-77308.061602
-77752.516770,-77751.752602,-77751.752602
-78423.625085,-78423.625085,-78423.625085
-77972.609325,-77972.494368,-77972.494368
-77647.253122,-77646.669631,-77646.669631
-77730.067194,-77730.067194,-77730.067194
-77565.612791,-77565.399446,-77565.312398
-77639.414708,-77639.414708,-77639.414708
-78531.908255,-78530.751943,-78529.683639
-78244.541225,-78244.541225,-78244.541225
-78161.493870,-78161.493870,-78161.493870
-78081.706630,-78081.349588,-78080.748014
-77961.068247,-77961.068247,-77961.068247
-77945.492219,-77945.239783,-77945.227252
-77922.318727,-77921.480048,-77921.426358
-77741.558842,-77739.095295,-77738.970071
-77505.950507,-77505.948931,-77505.948931
-77653.265792,-77653.265793,-77653.265793
-77942.325144,-77942.325144,-77942.325144
-78344.988969,-78344.708997,-78344.708997
-77721.968019,-77721.968019,-77721.968019
-78156.586820,-78156.586820,-78156.586820
-77744.689957,-77744.325936,-77744.098189
-78401.307877,-78401.307877,-78401.307877
-78717.621108,-78715.782171,-78715.449861
-78392.833116,-78392.411205,-78392.411205
-77479.910038,-77479.589238,-77479.443616
-78067.073380,-78067.073380,-78067.073380
-77842.955754,-77842.481438,-77842.113933
-77942.629544,-77942.592456,-77941.900227
-78433.260899,-78433.260900,-78433.260900
-78090.398791,-78089.530135,-78089.530135
-78105.989745,-78105.989745,-78105.989745
-77792.374390,-77792.374390,-77792.374390
-77996.741581,-77996.741582,-77996.741581
-77758.670402,-77758.670402,-77758.670402
-78047.360961,-78047.360961,-78047.360961
-77761.346123,-77760.956134,-77760.956134
-77914.190346,-77914.022211,-77913.557268
-77808.104846,-77807.488827,-77805.925985
-78658.049551,-78657.984631,-78657.544108
-78003.732631,-78003.732632,-78003.732632
-77523.609149,-77522.995796,-77522.432869
-77971.328165,-77970.930707,-77970.930707
-77837.087204,-77837.087204,-77837.087204
-77968.474194,-77968.474194,-77968.474195
-78194.839138,-78194.810130,-78194.810130
-77807.727564,-77807.610717,-77807.081339
-78146.690499,-78146.615435,-78146.615435
-78299.522689,-78299.357079,-78296.642596
-77928.668628,-77928.668628,-77928.668628
-78154.865597,-78154.835635,-78154.816932
-78764.906916,-78764.735274,-78764.735274
-77610.613592,-77610.601129,-77610.583153
-78702.006907,-78700.105210,-78698.587194
-77754.080181,-77754.080181,-77754.080181
-77453.518005,-77453.518006,-77453.518006
-77609.498079,-77609.498079,-77609.498079
-77369.763174,-77369.548786,-77369.548786
-77604.942993,-77604.884619,-77604.591909
-78100.688352,-78100.600816,-78100.600816
-78685.321790,-78685.149582,-78685.149582
-78090.415084,-78090.389822,-78090.316942
-78109.279791,-78108.749229,-78108.692968
-77904.382869,-77904.382869,-77904.382869
-77550.589549,-77550.589549,-77550.589549
-77909.682972,-77908.678492,-77908.678492
-77844.665760,-77844.665760,-77844.665760
-77889.494431,-77889.458893,-77888.471231
-78262.042850,-78262.032068,-78262.032068
-78044.034202,-78044.034202,-78044.034202
-77829.107833,-77829.107833,-77829.107833
-78077.366673,-78075.299112,-78075.299112
-77552.248697,-77552.248697,-77552.248697
-78803.086561,-78801.797412,-78801.794818
-78322.410749,-78322.388713,-78322.388713
-77724.721840,-77724.716922,-77724.716922
-79009.577084,-79009.577084,-79009.577084
-77980.071822,-77980.053732,-77979.389944
-78069.449452,-78068.423864,-78068.164444
-78280.237144,-78279.728186,-78279.384828
-78145.843152,-78145.843152,-78145.843152
-77998.028318,-77998.028283,-77997.856528
-78151.274362,-78151.274362,-78151.274362
-76964.393790,-76964.047897,-76964.047897
-77679.385017,-77676.478335,-77676.478335
-77813.973666,-77813.524532,-77813.034877
-77479.791011,-77479.791012,-77479.791011
-78473.963892,-78473.963893,-78473.963893
-78513.116099,-78513.116099,-78513.116099
-77873.647758,-77873.647758,-77873.647758
-77230.200480,-77230.200480,-77230.200480
-78194.216488,-78194.216488,-78194.216488
-77693.522119,-77693.089274,-77693.086941
-77274.021690,-77274.021691,-77274.021691
-77379.210652,-77379.210652,-77379.210652
-77851.905782,-77851.297416,-77851.297416
-77486.198311,-77486.192839,-77486.192839
-77987.964226,-77987.836989,-77986.195332
-77823.674431,-77821.383282,-77821.383282
-78628.451581,-78628.451581,-78628.451581
-77315.544758,-77314.816352,-77314.816352
-77403.264364,-77403.248757,-77401.721537
-78024.140098,-78024.034660,-78024.034660
-77773.378701,-77773.378701,-77773.378701
-77319.254256,-77319.254256,-77319.254256
-78075.253873,-78075.253873,-78075.253873
-77810.225553,-77810.221228,-77810.221228
-78483.828308,-78483.828308,-78483.828309
-78136.858744,-78136.407891,-78136.231712
-77536.857216,-77536.678688,-77536.463247
-77207.544023,-77207.520902,-77206.692829
-77949.400864,-77949.289459,-77949.289459
-78371.128190,-78371.128190,-78371.128190
-77810.280169,-77807.816207,-77807.778071
-77712.566275,-77712.438031,-77712.438031
-77677.045789,-77676.900161,-77676.814008
-78185.931330,-78185.579725,-78185.579725
-78049.017067,-78048.888335,-78046.395225
-78567.133321,-78567.107059,-78567.076106
-77926.466283,-77925.542794,-77925.494332
-78354.656894,-78354.243134,-78354.243134
-77821.803296,-77821.803296,-77821.803296
-77732.813503,-77732.813503,-77732.813503
-78354.571482,-78354.571477,-78354.571477
-77677.704993,-77677.700587,-77677.700587
-78219.878310,-78219.767274,-78214.693082
-77996.173229,-77996.173229,-77996.173229
-78850.994682,-78850.994682,-78850.994682
-78165.478332,-78165.295592,-78165.084481
-77451.966777,-77451.966778,-77451.966778
-78031.289843,-78031.279997,-78031.279997
-77683.197499,-77683.197499,-77683.197499
-77498.236231,-77498.236231,-77498.236231
-77930.900698,-77930.900698,-77930.900698
-77911.584845,-77911.559163,-77911.456130
-78175.584443,-78175.584443,-78175.584443
-78249.911033,-78248.305409,-78248.305409
-78253.380322,-78253.346145,-78253.346145
-78206.275022,-78206.275022,-78206.275022
-77208.307524,-77208.307524,-77208.307524
-77509.858032,-77509.858032,-77509.858032
-77934.030025,-77934.028803,-77934.028803
-77963.806874,-77963.806874,-77963.806874
-78050.579670,-78050.579671,-78050.579670
-77229.665795,-77229.665795,-77229.665795
-77901.486769,-77901.024345,-77899.834433
-77876.688446,-77876.517991,-77875.714274
-78258.788554,-78258.788554,-78258.788554
-77669.340984,-77669.340984,-77669.340984
-77653.249130,-77652.831506,-77652.831506
-78793.185409,-78793.078487,-78790.836421
-78072.932476,-78072.908235,-78071.129667
-77913.707453,-77913.707453,-77913.707453
-77567.639130,-77567.639130,-77567.639130
-77955.026144,-77955.006328,-77955.006328
-77829.652483,-77829.236770,-77828.028827
-78619.449173,-78618.276524,-78617.417924
-78350.186597,-78350.186597,-78350.186597
-77914.934574,-77914.934574,-77914.934574
-77906.457013,-77905.971052,-77905.971052
-78377.697769,-78377.697769,-78377.697770
-78188.601694,-78188.601694,-78188.601694
-77445.778708,-77445.778709,-77445.778708
-78204.027093,-78203.969178,-78203.968434
-77658.599187,-77658.491752,-77658.491752
-78460.899788,-78460.668563,-78460.179606
-78435.091188,-78434.971577,-78434.881493
-77512.912757,-77512.764589,-77512.764589
-78388.794653,-78388.606113,-78388.606113
-77933.043977,-77933.041554,-77933.041554
-77981.627819,-77981.464546,-77981.414931
-77770.083323,-77769.526180,-77769.363145
-77858.436457,-77858.376773,-77858.245975
-78001.653914,-78001.653914,-78001.653914
-78570.918091,-78569.522216,-78569.442906
-78087.375502,-78087.375502,-78087.375502
-77909.732926,-77909.298437,-77909.298437
-77668.695144,-77668.695144,-77668.695144
-78435.903366,-78435.903366,-78435.903367
-77721.146675,-77721.144804,-77721.144804
-77700.842820,-77700.842820,-77700.842820
-78206.414263,-78206.414263,-78206.414263
-78181.582093,-78181.582093,-78181.582093
-78885.713090,-78885.270594,-78885.270594
-77908.638680,-77908.638680,-77908.638680
-77557.658120,-77557.658120,-77557.658120
-78336.192808,-78336.192808,-78336.192808
-77303.501472,-77302.958025,-77302.936167
-77750.658263,-77750.655261,-77750.655261
-77278.700517,-77278.700517,-77278.700517
-77475.074590,-77475.074590,-77475.074590
-78056.513609,-78056.305210,-78056.125222
-77445.874833,-77445.447326,-77445.077650
-78560.163913,-78560.163913,-78560.163913
-78311.303623,-78311.302868,-78311.302868
-77381.606100,-77381.606100,-77381.606100
-77938.708299,-77936.991282,-77936.991282
-78235.181814,-78233.303143,-78233.303143
-78515.503923,-78515.503923,-78515.503923
-78215.748754,-78215.748754,-78215.748754
-77456.590496,-77456.562746,-77456.562746
-77986.535367,-77986.535367,-77986.535367
-78148.576282,-78148.159977,-78148.159977
-78276.246983,-78276.246983,-78276.246983
-77977.880477,-77977.800592,-77977.487853
-78328.453111,-78328.453111,-78328.453111
-77995.487836,-77995.487836,-77995.487837
-78313.239234,-78313.218744,-78313.218744
-77897.985239,-77897.847908,-77897.346520
-78257.380789,-78257.131039,-78253.185078
-78086.722610,-78086.715778,-78086.450460
-77875.718919,-77875.718919,-77875.718919
-77888.662834,-77888.662834,-77888.662834
-78106.373707,-78105.837320,-78105.837320
-78257.902101,-78257.428483,-78257.428483
-77946.634241,-77946.004073,-77946.004073
-78379.476231,-78379.476232,-78379.476232
-77674.664054,-77674.559459,-77674.559459
-77477.087140,-77476.619914,-77476.615235
-78151.516136,-78151.486725,-78151.486725
-78416.374987,-78416.374987,-78416.374987
-77687.537637,-77687.466749,-77687.466749
-77673.305641,-77670.578243,-77670.356857
-77965.339453,-77964.815752,-77964.677430
-77888.970907,-77888.965709,-77888.138497
-77983.881672,-77983.844114,-77983.844114
-78454.035918,-78451.517049,-78451.517049
-78122.396473,-78122.392560,-78122.367725
-77815.057966,-77815.057967,-77815.057966
-77511.931930,-77511.535877,-77510.527906
-77092.723764,-77092.723764,-77092.723764
-78090.831768,-78090.831768,-78090.831768
-77489.852631,-77489.852632,-77489.852632
-77919.236644,-77919.236644,-77919.236644
-77956.134913,-77955.479912,-77955.406658
-78005.505040,-78005.505041,-78005.505040
-78059.717595,-78059.717595,-78059.717595
-78173.220610,-78172.626858,-78172.626858
-78587.894241,-78587.577567,-78586.843649
-78247.999855,-78247.999856,-78247.999856
-77799.380573,-77799.298951,-77799.298951
-77642.898961,-77642.898961,-77642.898961
-77801.583792,-77801.395180,-77801.286316
-78032.655728,-78032.655728,-78032.655729
-78031.412845,-78031.193719,-78030.984833
-78183.711347,-78183.711347,-78183.711347
-77663.459126,-77663.459126,-77663.459126
-77605.677658,-77605.658099,-77605.499942
-78964.498216,-78964.498216,-78964.498216
-78053.873865,-78053.564213,-78052.770218
-78033.508023,-78032.761233,-78032.552894
-78214.462706,-78214.287365,-78214.084914
-78042.827036,-78042.827036,-78042.827036
-78198.421099,-78198.421099,-78198.421099
-78158.274554,-78158.169277,-78158.169277
-78309.173197,-78308.749818,-78308.749818
-78175.520067,-78174.343864,-78174.343864
-77943.729757,-77943.716361,-77943.487522
-78214.825337,-78214.064782,-78214.064782
-78609.705633,-78609.705633,-78609.705633
-77984.307916,-77984.307916,-77984.307916
-78360.098613,-78360.098613,-78360.098613
-78536.353025,-78536.353025,-78536.353025
-78627.118946,-78627.118946,-78627.118946
-78664.714436,-78664.714436,-78664.714436
-78146.863025,-78146.863025,-78146.863025
-78442.138648,-78442.138648,-78442.138648
-77529.093089,-77529.093089,-77529.093089
-78660.695087,-78660.695087,-78660.695088
-77942.476361,-77942.476361,-77942.476361
-77856.022261,-77856.022261,-77856.022261
-78295.115347,-78295.115347,-78295.115347
-78778.126991,-78778.126991,-78778.126991
-78202.461273,-78200.942498,-78200.942498
-77760.031549,-77760.031550,-77760.031549
-78303.945085,-78303.945085,-78303.945085
-77937.943672,-77937.943672,-77937.943672
-78223.547488,-78223.136799,-78223.131445
-78502.252869,-78502.252869,-78502.252869
-77733.871826,-77730.553187,-77730.433509
-78553.029484,-78553.029484,-78553.029484
-78696.416947,-78696.416947,-78696.416947
-77041.326828,-77041.326828,-77041.326828
-78274.438059,-78274.336477,-78274.070927
-77859.275670,-77858.296433,-77857.723909
-77289.759869,-77288.988789,-77287.367338
-77564.230015,-77564.230015,-77564.230015
-77923.129688,-77923.129689,-77923.129689
-78428.261609,-78427.900499,-78427.603548
-78129.269550,-78129.219911,-78129.211732
-77749.445673,-77749.445673,-77749.445673
-77309.429937,-77309.305234,-77309.305234
-78384.616926,-78384.296401,-78384.269828
-77630.171075,-77630.171075,-77630.171075
-77919.167135,-77918.940655,-77918.940655
-77928.058496,-77926.040781,-77925.478200
-78277.974282,-78277.974283,-78277.974282
-77939.343377,-77939.343377,-77939.343377
-77741.378607,-77741.378607,-77741.378607
-78038.587117,-78038.587117,-78038.587117
-77826.306077,-77825.737686,-77825.625003
-77423.597304,-77423.597305,-77423.597305
-78541.398176,-78541.398176,-78541.398176
-78049.548363,-78049.314623,-78049.314623
-77295.483797,-77295.467025,-77295.227947
-78093.127748,-78093.127748,-78093.127748
-77399.090452,-77398.866514,-77398.719780
-78067.012996,-78067.012996,-78067.012996
-78450.132588,-78449.728288,-78449.695049
-78075.146621,-78075.146621,-78075.146621
-78150.655282,-78150.516651,-78150.516651
-77558.447139,-77558.447139,-77558.447139
-78110.552836,-78109.198710,-78108.955503
-77605.054868,-77605.054868,-77605.054868
-78077.670373,-78077.154819,-78076.580684
-78214.131099,-78214.120686,-78214.116356
-78264.709290,-78263.066524,-78263.066524
-77669.595647,-77669.595648,-77669.595648
-77698.335799,-77698.253217,-77697.193990
-77649.753099,-77649.753099,-77649.753099
-78446.116838,-78444.460818,-78443.478054
-77552.251206,-77550.895699,-77550.386601
-77553.065175,-77553.065175,-77553.065175
-77888.550355,-77888.550355,-77888.550355
-77744.626143,-77744.626143,-77744.626143
-78208.371408,-78207.937750,-78207.936609
-77898.901808,-77897.536381,-77897.536381
-77539.943751,-77539.420507,-77539.420507
-77371.580035,-77371.580036,-77371.580036
-78272.590276,-78271.581286,-78270.876181
-77399.795283,-77396.193716,-77396.193716
-77984.641909,-77983.008062,-77983.008062
-78254.542193,-78254.542193,-78254.542193
-78312.530519,-78312.530519,-78312.530520
-78085.143828,-78084.938126,-78084.938126
-78721.414023,-78721.414023,-78721.414023
-78354.051926,-78354.051926,-78354.051927
-78278.715714,-78278.141517,-78278.141517
-77665.155265,-77665.099138,-77664.546704
-78446.516653,-78446.516653,-78446.516653
-77498.388903,-77498.215950,-77497.806836
-78019.002470,-78017.817934,-78017.722982
-78015.538291,-78015.245377,-78015.238816
-77787.759680,-77786.371732,-77786.371732
-78029.134745,-78029.134745,-78029.134745
-78507.815472,-78507.724973,-78507.724973
-77557.021463,-77557.021463,-77557.021463
-77766.016966,-77766.016966,-77766.016966
-78210.440118,-78210.431144,-78210.382518
-78078.630023,-78078.618159,-78078.618159
-77959.495327,-77959.458580,-77959.432172
-77899.486901,-77899.486901,-77899.486901
-78116.027581,-78116.027582,-78116.027582
-78119.715394,-78119.177420,-78119.177420
-78227.742762,-78227.742762,-78227.742762
-77556.055636,-77554.800858,-77554.800858
-77462.648902,-77462.648902,-77462.648902
-78278.824175,-78278.824175,-78278.824175
-77955.076174,-77955.066621,-77955.066390
-78363.307003,-78363.307003,-78363.307003
-78598.223739,-78597.500259,-78597.454090
-78274.253892,-78274.157610,-78274.157610
-77587.640278,-77587.640278,-77587.640279
-77945.915857,-77945.825458,-77945.813888
-77011.957994,-77011.179952,-77011.179952
-77994.628614,-77994.587430,-77994.587430
-77816.413880,-77815.920492,-77813.664302
-78157.884879,-78157.326283,-78157.326283
-77743.441407,-77740.989258,-77740.989258
-77823.907775,-77823.867348,-77823.867348
-77134.757995,-77134.757995,-77134.757995
-77977.228579,-77977.145575,-77977.130573
-78686.656769,-78686.656769,-78686.656769
-77769.760485,-77769.700715,-77768.630577
-78438.601722,-78438.189798,-78436.589767
-78014.927888,-78014.927888,-78014.927888
-77861.213428,-77861.211730,-77861.211730
-78292.995614,-78292.963936,-78291.590322
-78605.408788,-78605.408788,-78605.408788
-78435.212701,-78435.068492,-78432.700018
-78248.968148,-78248.855762,-78248.820639
-77956.410879,-77956.410828,-77955.877662
-78003.131126,-78003.131126,-78003.131126
-78133.185663,-78133.185663,-78133.185663
-77130.825101,-77130.613271,-77130.613271
-77973.525385,-77972.818701,-77971.829677
-77438.840892,-77438.840892,-77438.840892
-76934.375175,-76933.567856,-76933.567856
-78464.549751,-78464.549751,-78464.549751
-77932.249783,-77932.249783,-77932.249783
-78765.581817,-78765.581817,-78765.581817
-77995.364210,-77995.364210,-77995.364210
-77717.714977,-77714.689915,-77714.015835
-78735.263936,-78735.263936,-78735.263936
-78177.252372,-78177.249164,-78177.249164
-78607.336347,-78607.336347,-78607.336347
-78058.940642,-78058.389385,-78058.243608
-77587.454247,-77587.454248,-77587.454247
-78482.398422,-78482.326101,-78482.326101
-78022.039882,-78022.039882,-78022.039882
-78058.265183,-78058.265184,-78058.265184
-78180.695957,-78179.532520,-78179.532520
-78650.942457,-78650.942457,-78650.942457
-78540.846907,-78540.846813,-78540.426819
-78179.474770,-78178.657769,-78176.559329
-78454.906455,-78454.906455,-78454.906455
-78010.891822,-78010.878516,-78010.878516
-78255.944185,-78255.944185,-78255.944185
-78501.061669,-78501.061669,-78501.061669
-78084.444605,-78084.444605,-78084.444605
-79417.182837,-79415.920518,-79415.920518
-77805.747652,-77805.747653,-77805.747652
-78201.761963,-78201.761963,-78200.751316
-77686.909641,-77686.891166,-77686.891166
-78170.766978,-78170.766978,-78170.766978
-78104.832746,-78104.482508,-78104.444557
-78346.142264,-78346.142264,-78346.142264
-78068.733048,-78068.700936,-78068.538621
-77999.524146,-77999.121167,-77998.931899
-78077.484725,-78076.951254,-78076.159020
-77757.411099,-77757.411099,-77757.411099
-77971.156572,-77970.852930,-77970.852930
-77795.075450,-77795.075450,-77795.075450
-78439.387443,-78437.300283,-78435.925925
-77373.037240,-77373.037240,-77373.037240
-78107.702277,-78107.702277,-78107.702277
-77943.981269,-77943.981269,-77943.981269
-78439.156426,-78439.156426,-78439.156426
-78198.990176,-78198.990176,-78198.990176
-78473.435656,-78473.219325,-78473.219325
-78321.963347,-78320.603842,-78320.454615
-77928.381050,-77928.381050,-77928.381050
-77069.077173,-77069.077173,-77068.850889
-77956.095869,-77955.979400,-77955.979400
-77714.072631,-77714.072631,-77714.072631
-78244.015136,-78244.015096,-78244.015096
-77083.800121,-77083.800122,-77083.800122
-77723.999151,-77723.999151,-77723.999151
-78085.680289,-78085.680290,-78085.680290
-77787.177601,-77787.166010,-77787.062637
-78061.961874,-78061.137762,-78059.868721
-78680.344750,-78679.663347,-78679.563164
-78255.035645,-78255.035645,-78255.035645
-77428.293013,-77428.293013,-77428.293013
-78493.193025,-78493.079310,-78492.313519
-78148.043281,-78146.860005,-78146.716991
-78161.843077,-78161.843077,-78161.843077
-78466.284010,-78466.284010,-78466.284010
-77853.829992,-77853.829992,-77853.829992
-78406.211546,-78405.563309,-78405.557721
-77625.427078,-77625.140955,-77625.138316
-78481.157193,-78481.011151,-78480.915795
-77943.049856,-77943.049856,-77943.049856
-77840.502352,-77840.502353,-77840.502352
-78478.514232,-78478.437420,-78478.437420
-77535.690106,-77535.690107,-77535.690106
-77535.204420,-77532.550249,-77532.452880
-77234.970317,-77234.796854,-77234.796854
-78240.300759,-78240.300759,-78240.300759
-77866.212895,-77864.944982,-77864.944982
-77891.010233,-77890.459957,-77887.922959
-77413.568082,-77413.547106,-77413.547106
-78224.898695,-78224.816626,-78223.673740
-77496.759606,-77496.709549,-77496.627411
-77574.271709,-77574.271709,-77574.271709
-77952.065829,-77952.065829,-77952.065829
-77427.922778,-77427.905736,-77427.621241
-77597.748654,-77596.871200,-77596.871151
-78250.266335,-78250.260277,-78250.260277
-78608.990447,-78608.990447,-78608.990447
-78147.318443,-78147.245781,-78147.165655
-77195.172797,-77195.172797,-77195.172797
-78430.724101,-78430.689990,-78430.689990
-78077.632421,-78077.632421,-78077.632421
-77667.443897,-77667.148958,-77667.094027
-76912.439523,-76912.439523,-76912.439523
-78128.692987,-78128.564685,-78128.092686
-78046.933031,-78046.832334,-78046.832334
-77980.112009,-77980.112009,-77980.112009
-77543.745254,-77543.672863,-77543.672863
-78005.003065,-78005.003065,-78005.003066
-77468.516973,-77468.516973,-77468.516973
-78310.966700,-78310.900559,-78309.389374
-78234.672587,-78234.574003,-78234.574003
-77840.551335,-77840.551113,-77840.551113
-77912.671081,-77910.651910,-77910.651910
-77705.815390,-77705.815390,-77705.815390
-77958.012856,-77957.940846,-77957.024873
-78572.622662,-78572.622663,-78572.622662
-77876.356289,-77876.356289,-77876.356289
-78792.284699,-78792.217669,-78792.217669
-78567.174321,-78567.161901,-78567.161901
-78791.112826,-78791.112826,-78791.112826
-78916.157611,-78915.371654,-78915.371654
-77883.377318,-77882.744469,-77882.489648
-78209.553235,-78209.553236,-78209.553235
-77656.742949,-77656.555566,-77656.555566
-78861.261421,-78861.261421,-78861.261421
-78335.060853,-78335.060853,-78335.060853
-77788.777540,-77788.537938,-77788.459917
-78477.650239,-78476.792655,-78476.792655
-77705.357426,-77705.337840,-77705.024796
-77927.549554,-77927.526357,-77927.048093
-78108.277500,-78107.813839,-78107.762229
