p0,p1,p2a,p2b,w0_b,w1_b,w2a_b,w2b_b,w0_f,w1_f,w2a_f,w2b_f
0.507970,0.492020,0.000000,0.000000,0.000350,1.000000,0.000350,1.000000,0.000350,1.000000,22.737920,22.737920
0.499270,0.495670,0.002540,0.002520,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,46.845960,46.845960
0.510700,0.489300,0.000000,0.000000,0.000360,1.000000,0.000360,1.000000,0.000360,1.000000,24.755480,24.755480
0.501080,0.495960,0.001490,0.001470,0.000050,1.000000,0.000050,1.000000,0.000050,1.000000,11.505140,11.505140
0.491610,0.505820,0.001270,0.001300,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,8.558760,8.558760
0.501680,0.498320,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,25.455070,25.455070
0.506210,0.491560,0.001130,0.001100,0.000450,1.000000,0.000450,1.000000,0.000450,1.000000,32.848060,32.848060
0.492790,0.502410,0.002380,0.002420,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.247330,1.247330
0.492710,0.500940,0.003150,0.003200,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,13.577360,13.577360
0.498200,0.497400,0.002200,0.002200,0.000040,1.000000,0.000040,1.000000,0.000040,1.000000,25.158870,25.158870
0.511760,0.484230,0.002060,0.001950,0.000350,1.000000,0.000350,1.000000,0.000350,1.000000,53.016140,53.016140
0.505620,0.494380,0.000000,0.000000,0.000710,1.000000,0.000710,1.000000,0.000710,1.000000,35.114910,35.114910
0.504840,0.495160,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,29.511200,29.511200
0.496990,0.501910,0.000550,0.000550,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,4.550040,4.550040
0.505150,0.494850,0.000000,0.000000,0.000300,1.000000,0.000300,1.000000,0.000300,1.000000,1.000000,1.000000
0.498220,0.500760,0.000510,0.000510,0.000010,1.000000,0.000010,1.000000,0.000010,1.000000,12.355620,12.355620
0.488590,0.507710,0.001820,0.001890,0.000240,1.000000,0.000240,1.000000,0.000240,1.000000,40.255200,40.255200
