p0,p1,p2a,p2b,w0_b,w1_b,w2a_b,w2b_b,w0_f,w1_f,w2a_f,w2b_f
0.216160,0.210300,0.290710,0.282830,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.446750,0.445450,0.053980,0.053820,0.000430,1.000000,0.000430,1.000000,0.000430,1.000000,1.524960,1.524960
0.500430,0.481010,0.009460,0.009100,0.000440,1.000000,0.000440,1.000000,0.000440,1.000000,1.000000,1.000000
0.308830,0.307460,0.192280,0.191430,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,2.746560,2.746560
0.490230,0.506720,0.001500,0.001550,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.503660,0.496280,0.000030,0.000030,0.000250,1.000000,0.000250,1.000000,0.000250,1.000000,1.000000,1.000000
0.347050,0.340770,0.157520,0.154670,0.000300,1.000000,0.000300,1.000000,0.000300,1.000000,2.936990,2.936990
0.314380,0.321310,0.180170,0.184140,0.000110,1.000000,0.000110,1.000000,0.000110,1.000000,2.403970,2.403970
0.053900,0.055180,0.440240,0.450680,0.000230,1.000000,0.000230,1.000000,0.000230,1.000000,21.185630,21.185630
0.496530,0.496880,0.003290,0.003290,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.277330,0.264990,0.234050,0.223640,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,2.743520,2.743520
0.228780,0.224010,0.276490,0.270720,0.000600,1.000000,0.000600,1.000000,0.000600,1.000000,5.773720,5.773720
0.344910,0.337770,0.160320,0.157000,0.000370,1.000000,0.000370,1.000000,0.000370,1.000000,2.131710,2.131710
0.384580,0.387440,0.113570,0.114410,0.000050,1.000000,0.000050,1.000000,0.000050,1.000000,10.219820,10.219820
0.261700,0.256180,0.243630,0.238490,0.000400,1.000000,0.000400,1.000000,0.000400,1.000000,2.874370,2.874370
0.471710,0.472870,0.027680,0.027750,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.489710,0.510040,0.000130,0.000130,0.000510,1.000000,0.000510,1.000000,0.000510,1.000000,1.000000,1.000000
0.482030,0.473640,0.022360,0.021970,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.352630,0.357610,0.143860,0.145900,0.000300,1.000000,0.000300,1.000000,0.000300,1.000000,1.000000,1.000000
0.320690,0.320730,0.179280,0.179300,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000
0.270760,0.265740,0.233920,0.229580,0.000430,1.000000,0.000430,1.000000,0.000430,1.000000,2.889320,2.889320
0.359190,0.364030,0.137460,0.139320,0.000170,1.000000,0.000170,1.000000,0.000170,1.000000,1.000000,1.000000
0.453230,0.464450,0.040660,0.041660,0.000010,1.000000,0.000010,1.000000,0.000010,1.000000,1.000000,1.000000
0.431160,0.416410,0.077540,0.074890,0.000030,1.000000,0.000030,1.000000,0.000030,1.000000,1.000000,1.000000
0.291400,0.274120,0.223880,0.210600,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,2.893560,2.893560
0.288300,0.278910,0.219980,0.212810,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,2.784450,2.784450
0.495980,0.503490,0.000260,0.000270,0.000360,1.000000,0.000360,1.000000,0.000360,1.000000,1.000000,1.000000
0.327140,0.341810,0.161890,0.169150,0.000030,1.000000,0.000030,1.000000,0.000030,1.000000,1.000000,1.000000
0.500120,0.487120,0.006460,0.006290,0.000740,1.000000,0.000740,1.000000,0.000740,1.000000,1.000000,1.000000
