null1,null2,bsA
-149417.297017,-149417.297018,-149411.398556
-149264.846874,-149264.849394,-149264.113609
-148682.641124,-148680.984458,-148680.965619
-149210.372513,-149210.372513,-149209.685909
-149351.352775,-149351.352775,-149351.352776
-148141.384503,-148139.869630,-148139.869630
-149452.258332,-149452.246636,-149452.258393
-148482.688647,-148482.673432,-148482.395208
-149826.818498,-149826.283751,-149826.272034
-149128.274560,-149127.922515,-149127.680557
-148474.550914,-148474.585924,-148474.550915
-149755.061211,-149755.061211,-149755.061212
-149562.303084,-149562.303084,-149562.303085
-148879.237350,-148879.232437,-148878.922901
-148864.246274,-148864.246274,-148865.089197
-148963.208757,-148962.269708,-148960.417127
-147204.414764,-147204.273619,-147204.072514
-148876.656066,-148876.563286,-148876.048965
-149808.317692,-149808.317692,-149808.317189
-148714.176134,-148714.180064,-148714.176134
-147762.399896,-147762.352888,-147762.328336
-148783.614483,-148783.615302,-148783.614483
-149009.187544,-149009.187544,-149009.190311
-147958.329631,-147958.329631,-147958.703872
-149245.535862,-149245.527148,-149245.535858
-147944.959772,-147944.959772,-147944.959772
-149404.261621,-149403.783616,-149403.783616
-149065.188549,-149065.188549,-149064.245551
-148657.539242,-148657.539242,-148656.250329
-148619.882457,-148619.839971,-148619.817618
-149306.859731,-149306.854281,-149306.854289
-148955.056163,-148954.811002,-148954.811002
-149002.184282,-149002.184283,-149002.195944
-149331.143988,-149331.144001,-149331.143994
-149205.430401,-149205.217754,-149205.217754
-149080.038331,-149079.940758,-149079.940758
-148756.719753,-148756.719753,-148756.719753
-148451.844560,-148451.844561,-148451.844560
-148751.919159,-148750.975374,-148750.975374
-150392.317827,-150392.165448,-150391.887654
-147818.572987,-147818.572987,-147818.572987
-148952.583292,-148952.544151,-148951.909565
-149065.882237,-149065.882282,-149065.882237
-149867.449728,-149867.243473,-149866.736789
-149099.988019,-149099.988020,-149096.488886
-147515.338044,-147515.308735,-147515.308735
-148882.894771,-148882.316917,-148881.945092
-148907.549805,-148905.899161,-148905.483249
-148368.744520,-148368.744520,-148368.744520
-148471.375349,-148470.984587,-148470.984587
-148690.967851,-148690.967853,-148690.878373
-148897.226336,-148897.226478,-148897.076025
-148259.699431,-148259.699432,-148259.699491
-147378.366902,-147377.834501,-147377.834501
-148536.810740,-148536.810991,-148536.555148
-148863.183316,-148862.579031,-148862.579031
-149319.159619,-149319.159619,-149319.159619
-149044.577599,-149044.390420,-149044.390420
-149421.384878,-149421.384878,-149421.384878
-148553.518659,-148553.518659,-148553.518659
-148094.282947,-148094.282968,-148092.970202
-148155.964563,-148155.796910,-148154.758775
-149196.612645,-149196.612646,-149196.612645
-148966.330212,-148966.330213,-148966.199652
-148886.509545,-148886.279528,-148886.183444
-149870.032446,-149870.032663,-149869.989939
-147612.042871,-147611.858096,-147610.944239
-148647.475224,-148647.153488,-148646.579336
-148145.325177,-148144.334171,-148144.335422
-148208.731785,-148207.755381,-148207.729337
-148295.146683,-148294.955612,-148294.202712
-147144.005989,-147141.642749,-147141.642749
-148438.968295,-148438.968295,-148438.968295
-150250.731031,-150250.731031,-150250.731030
-147877.045046,-147872.894861,-147872.894701
-148979.610437,-148979.610437,-148979.610437
-148088.206305,-148088.206307,-148087.745441
-150225.398064,-150225.395059,-150224.667498
-147356.800736,-147356.800736,-147356.800736
-148313.323581,-148313.323581,-148313.199985
-149498.979723,-149498.830954,-149498.352814
-147806.959459,-147806.959460,-147806.959078
-148194.111980,-148194.115318,-148194.029785
-148679.620720,-148679.550363,-148679.552829
-148349.022782,-148349.022782,-148349.022783
-149948.252324,-149948.252472,-149946.994187
-147424.332831,-147424.332832,-147424.042734
-148613.720439,-148613.720440,-148613.720440
-148573.218535,-148573.218779,-148572.899006
-147595.913617,-147595.184875,-147592.547337
-149308.698664,-149308.698664,-149308.698664
-149502.898978,-149502.898980,-149502.898980
-148697.795535,-148697.627108,-148697.527188
-149455.337689,-149455.337697,-149454.986445
-148006.173078,-148006.173079,-148006.173078
-147905.520019,-147904.798613,-147904.745600
-147766.742499,-147766.679295,-147764.213950
-148326.437943,-148326.449609,-148326.451373
-149362.717845,-149362.696402,-149362.698097
-148731.268899,-148731.268899,-148731.269113
-148843.161927,-148843.161927,-148843.161927
-148113.364274,-148112.812288,-148112.434098
-148707.636301,-148706.683668,-148705.636447
-149105.150655,-149105.150655,-149105.150655
-148355.203286,-148355.013557,-148353.081637
-150155.634750,-150155.634749,-150155.634749
-148644.160630,-148643.619604,-148643.584598
-148660.017060,-148660.017061,-148659.413111
-149107.060824,-149107.060675,-149107.060825
-148739.961925,-148739.961926,-148738.994319
-147547.997709,-147546.891031,-147546.833188
-150738.105454,-150737.822360,-150737.822360
-148297.359505,-148297.230404,-148297.230404
-149965.313423,-149965.313425,-149961.882409
-148414.394999,-148414.313344,-148414.313344
-148266.363963,-148266.364439,-148266.366099
-147902.300727,-147902.300727,-147899.842011
-148099.453506,-148099.469930,-148099.453506
-147061.501674,-147061.501675,-147061.501675
-149156.632904,-149156.632904,-149156.632909
-147594.893687,-147594.194671,-147594.142898
-148963.139474,-148963.139474,-148963.139474
-148842.475218,-148842.475228,-148841.458178
-149285.392812,-149284.634112,-149284.493164
-149668.924597,-149668.740360,-149668.546338
-148419.996754,-148419.996755,-148419.996754
-148694.919061,-148694.146253,-148693.195789
-148309.203906,-148307.260457,-148305.295914
-149145.678422,-149144.927264,-149144.927264
-149175.076457,-149176.307125,-149175.086090
-149561.881963,-149561.494945,-149561.494953
-148602.465825,-148602.354601,-148602.358089
-148731.310704,-148731.079484,-148730.077268
-149185.330777,-149185.330777,-149185.330778
-148702.824748,-148702.824748,-148702.788826
-148749.121722,-148747.168295,-148742.987854
-149106.875627,-149106.846978,-149106.564926
-150370.342989,-150370.343451,-150370.342989
-148685.697590,-148684.289035,-148682.017861
-150084.231459,-150083.866634,-150083.848244
-149353.781904,-149353.781905,-149353.781904
-148896.645282,-148896.645287,-148896.645283
-148270.131070,-148266.784371,-148266.628690
-147818.775615,-147818.775615,-147818.733748
-148785.153404,-148783.337170,-148782.997728
-149426.391203,-149426.391203,-149425.826648
-148286.914132,-148286.922361,-148286.914335
-147788.627231,-147788.619066,-147788.551052
-148039.169986,-148039.170405,-148038.923902
-148592.936424,-148592.936424,-148592.936425
-149150.260315,-149150.260315,-149148.399019
-150454.649950,-150454.639505,-150453.542873
-148293.429250,-148293.432130,-148293.429250
-149383.590489,-149381.364542,-149381.320990
-149075.415534,-149075.416854,-149075.251176
-148385.576545,-148385.284814,-148385.284401
-150432.285395,-150432.284565,-150432.284683
-149772.907351,-149772.206123,-149771.450995
-148662.065038,-148662.065039,-148662.065040
-149113.230938,-149113.230938,-149113.230940
-148561.825561,-148561.825561,-148561.526274
-148403.005624,-148402.079667,-148402.079667
-149780.726985,-149780.180313,-149780.180313
-149429.010562,-149429.010675,-149427.934662
-148492.540113,-148492.225470,-148492.128380
-148812.669285,-148811.996377,-148811.978268
-149214.911213,-149214.853142,-149214.853142
-148873.466346,-148873.467188,-148873.466433
-147932.054922,-147931.528513,-147931.518320
-149426.602622,-149426.602622,-149426.174357
-148777.847442,-148777.081574,-148775.556208
-148489.718076,-148488.685332,-148488.673691
-148769.138413,-148768.227915,-148768.221118
-150388.750899,-150388.655208,-150388.358067
-147728.652516,-147728.652516,-147728.652519
-147510.771363,-147510.563467,-147510.563467
-148007.520634,-148007.520634,-148007.522271
-148580.056992,-148580.056993,-148580.056992
-148640.415366,-148640.285312,-148640.269172
-148708.560295,-148708.238813,-148708.065140
-149128.260939,-149127.596468,-149125.476996
-150875.301985,-150875.213794,-150874.030546
-148066.257606,-148066.257607,-148066.196091
-148473.377396,-148473.347404,-148473.005326
-148205.725835,-148205.725835,-148204.857237
-149511.804881,-149510.763690,-149510.656299
-147997.255943,-147997.255944,-147997.255944
-149532.656288,-149532.656288,-149532.656288
-148890.782530,-148890.726181,-148890.726181
-149291.116600,-149291.116600,-149291.116600
-149426.219121,-149426.219121,-149426.219121
-148436.566407,-148436.566408,-148436.566408
-148625.175278,-148625.175278,-148625.251250
-149808.125863,-149808.113055,-149808.112531
-148277.734667,-148277.625870,-148277.625870
-148380.056089,-148379.833846,-148379.833798
-148750.127397,-148750.095129,-148750.088737
-149059.989801,-149060.069566,-149059.495634
-148728.865067,-148728.865067,-148728.865457
-148629.811955,-148629.691555,-148629.481521
-148519.734185,-148519.189928,-148519.188149
-150979.827616,-150979.636521,-150979.827621
-147461.754885,-147461.743683,-147461.472230
-147558.299642,-147558.299648,-147558.299644
-149785.398241,-149785.398241,-149785.255478
-148163.436998,-148163.423598,-148163.417724
-149099.732809,-149097.270748,-149095.306430
-148788.063932,-148788.063933,-148787.077038
-148581.996309,-148581.733241,-148581.415600
-148629.978044,-148628.355910,-148627.387066
-148760.287799,-148759.255405,-148759.255405
-147976.238861,-147976.259840,-147975.836659
-149136.391238,-149135.587703,-149135.587703
-148577.707187,-148575.759667,-148575.392740
-149072.265099,-149072.265100,-149072.158734
-149911.798989,-149911.798989,-149911.799287
-149735.584969,-149734.590823,-149732.694171
-148138.178706,-148137.176421,-148135.978125
-149706.274058,-149706.284382,-149706.274058
-149018.772810,-149018.711079,-149018.711079
-148716.031618,-148715.445685,-148714.384980
-149126.838757,-149126.808024,-149126.808083
-149502.290009,-149502.294956,-149502.290073
-148716.877540,-148716.543660,-148714.513040
-148760.430563,-148760.428296,-148760.020156
-149399.033513,-149398.970760,-149397.233018
-147297.133864,-147297.133864,-147297.136225
-150045.159855,-150044.898025,-150044.669503
-149088.997936,-149088.871994,-149088.588784
-149268.290178,-149267.849835,-149267.772243
-148827.094642,-148826.686932,-148824.990534
-150259.682536,-150259.545258,-150259.545258
-149075.652920,-149075.569338,-149075.652908
-148147.869277,-148147.227560,-148146.451138
-149829.475386,-149824.756938,-149824.756780
-148483.079001,-148483.060099,-148483.060045
-148243.401327,-148242.372379,-148241.663764
-148121.911849,-148121.911850,-148121.455527
-148407.451221,-148404.265139,-148404.265139
-147599.517786,-147599.517787,-147599.519644
-149730.170675,-149728.995170,-149728.995170
-149374.880313,-149374.880313,-149374.880313
-148846.211202,-148846.230517,-148845.864291
-149647.789987,-149647.789988,-149647.840926
-149049.416446,-149049.410521,-149049.241530
-150381.496575,-150381.476859,-150381.475051
-149937.564427,-149937.366890,-149937.466909
-149279.612572,-149279.612574,-149279.612572
-149034.759325,-149034.760120,-149034.759325
-148930.994184,-148928.982338,-148927.462468
-148892.532788,-148892.531013,-148892.185318
-148464.416725,-148464.416725,-148464.228657
-149285.116344,-149285.116344,-149285.116344
-149188.101666,-149188.106785,-149188.101667
-149459.167319,-149458.774553,-149458.561482
-148656.434333,-148656.434333,-148656.433938
-148301.382781,-148299.466968,-148299.466968
-148941.689928,-148941.689928,-148941.689929
-148769.967674,-148769.967674,-148769.965938
-149674.884109,-149674.890101,-149674.627365
-148264.874418,-148264.874418,-148264.874385
-147564.061176,-147563.491537,-147563.491537
-148137.260253,-148137.260253,-148136.118253
-148365.586745,-148365.608628,-148365.324360
-147738.391237,-147738.327326,-147737.733173
-149465.131523,-149465.131523,-149463.320291
-150073.295381,-150072.950471,-150072.935884
-148624.422256,-148622.610799,-148622.610799
-149307.435168,-149307.434903,-149307.434903
-148465.079761,-148465.079777,-148465.070536
-149568.303138,-149568.292236,-149568.289108
-148607.002944,-148606.974709,-148606.729911
-148077.411135,-148077.407458,-148077.407458
-146750.744837,-146750.744837,-146750.750176
-149672.149318,-149671.989641,-149671.267294
-147656.396123,-147655.922872,-147655.922872
-149909.610287,-149909.567620,-149909.567620
-148143.082619,-148143.082619,-148142.476315
-147969.856310,-147969.738967,-147969.160381
-148582.114517,-148582.114540,-148582.114518
-148426.175037,-148426.175037,-148426.175037
-149242.351953,-149239.209288,-149239.092097
-149265.761217,-149265.585079,-149265.545531
-149263.090708,-149263.090709,-149261.745216
-150151.025922,-150150.936314,-150150.936314
-148444.042746,-148444.042747,-148444.009848
-148126.045613,-148125.929913,-148125.929913
-147907.908855,-147907.724884,-147907.672064
-149289.162126,-149288.393443,-149288.312439
-148004.526702,-148004.495650,-148003.493572
-148164.964289,-148164.964290,-148164.959468
-148173.109435,-148173.109915,-148173.109561
-149241.913753,-149241.913801,-149241.913755
-148098.824281,-148098.403014,-148098.293698
-149350.039170,-149350.039290,-149350.039170
-149104.950641,-149104.478319,-149104.478319
-148770.641180,-148770.641180,-148770.641181
-148533.905564,-148533.850515,-148533.620872
-149268.180217,-149268.180219,-149267.051734
-148699.120315,-148698.161825,-148697.905494
-149172.278288,-149172.275745,-149172.278288
-147469.835078,-147468.569401,-147467.630190
-149203.314595,-149203.314595,-149203.314595
-148169.528039,-148169.528039,-148169.528039
-150678.024422,-150678.024422,-150677.115704
-148114.906810,-148114.838712,-148114.295000
-148867.847509,-148867.676058,-148867.177776
-149742.889870,-149742.195067,-149742.195067
-148952.327858,-148952.327859,-148952.327859
-148949.920669,-148943.347522,-148943.220958
-148660.493418,-148660.493419,-148659.336788
-149560.277435,-149560.277436,-149560.277748
-148502.251068,-148502.251068,-148502.251069
-150229.223081,-150229.223128,-150229.174838
-149178.439853,-149178.263225,-149176.838796
-148996.745746,-148996.607996,-148994.653233
-147957.081028,-147954.620705,-147954.146647
-150070.921192,-150070.964975,-150070.724226
-147831.348314,-147831.332613,-147831.237621
-147531.812248,-147530.936394,-147529.322300
-149548.998461,-149548.321784,-149548.258278
-148348.880945,-148348.797641,-148348.646967
-148210.830774,-148210.830787,-148210.830774
-148646.455281,-148646.455281,-148645.524288
-148130.526326,-148130.457958,-148130.452893
-148573.858682,-148573.620463,-148573.619599
-148150.733811,-148150.113315,-148149.923233
-148322.223723,-148322.173514,-148322.173514
-148504.451432,-148503.941400,-148502.482087
-149218.504691,-149217.562631,-149217.444982
-149407.450475,-149406.481500,-149406.078732
-148070.505969,-148070.505970,-148070.505969
-147781.044431,-147780.796856,-147780.796856
-148910.500286,-148907.899293,-148907.667814
-147965.924031,-147965.959871,-147965.517744
-148626.838131,-148626.838131,-148625.809424
-148311.494339,-148311.494340,-148311.494340
-149787.767401,-149787.692699,-149787.345384
-149210.514697,-149210.514697,-149210.490085
-149072.917776,-149072.898426,-149072.897854
-149750.199432,-149750.020395,-149749.070394
-148468.079165,-148468.079165,-148467.603753
-148622.918259,-148622.898953,-148622.881288
-147939.010935,-147939.010936,-147936.743011
-148766.296660,-148766.296661,-148766.258731
-149383.444038,-149382.685890,-149382.685890
-148311.702573,-148311.702575,-148311.702574
-148853.430613,-148852.222375,-148851.950923
-148722.865973,-148722.865973,-148722.313512
-148741.353512,-148741.353512,-148741.094343
-148321.395519,-148321.377276,-148321.376364
-147693.534709,-147692.258222,-147692.184185
-148162.908085,-148162.908086,-148162.908086
-149334.589487,-149334.489315,-149334.489315
-148141.020958,-148139.962617,-148139.962617
-148422.685425,-148422.685425,-148420.321127
-149460.956380,-149460.956381,-149460.956380
-148991.454885,-148991.422843,-148991.452452
-148511.921812,-148511.918912,-148511.921813
-148044.302607,-148042.152580,-148042.047520
-148916.863607,-148915.631857,-148915.631868
-147042.186794,-147041.691360,-147041.691359
-146921.763940,-146921.764223,-146921.779360
-149109.842773,-149109.842788,-149109.842773
-148973.965839,-148973.755437,-148973.398219
-149117.146165,-149117.319478,-149117.084706
-149000.589677,-149000.589676,-148999.463252
-149221.328583,-149220.374228,-149220.024680
-148202.869152,-148202.756604,-148202.908572
-147393.272499,-147393.272500,-147393.272500
-148266.726085,-148266.726085,-148266.726085
-148545.624834,-148545.624834,-148545.242385
-149225.085252,-149225.085253,-149225.085252
-148670.346231,-148670.346231,-148669.909501
-148743.177950,-148742.927280,-148742.927280
-147656.483453,-147656.438962,-147655.672541
-149547.733147,-149547.733147,-149547.723124
-149835.219327,-149835.186035,-149834.668114
-147539.659451,-147539.666545,-147539.477192
-148723.985143,-148723.985143,-148723.985143
-148990.363329,-148990.363329,-148990.363330
-148476.251275,-148476.058377,-148474.644927
-148069.979780,-148069.134097,-148069.134097
-148982.404663,-148982.333553,-148982.333553
-148632.252694,-148632.205305,-148631.097687
-148486.670806,-148486.537932,-148486.537932
-148319.668064,-148319.668065,-148319.668634
-148967.423264,-148967.419849,-148967.423264
-148645.475369,-148645.475566,-148645.339189
-148771.961835,-148771.963791,-148770.460175
-148794.711327,-148794.524646,-148794.524283
-150134.546100,-150134.442152,-150134.442152
-149157.124734,-149157.108609,-149155.016008
-148062.294842,-148062.294842,-148062.294842
-149960.339320,-149959.963632,-149959.108664
-148644.380409,-148644.380409,-148644.380410
-149744.141910,-149744.030964,-149742.947385
-148143.408505,-148143.334716,-148143.348694
-149198.172477,-149197.824778,-149197.768497
-147889.539737,-147889.539737,-147889.539737
-149712.197370,-149712.181455,-149711.082263
-148338.570888,-148338.562587,-148338.441651
-147937.160133,-147937.160322,-147937.160133
-149255.006823,-149255.008341,-149255.006823
-148671.724946,-148671.724947,-148670.573827
-149548.784124,-149548.784124,-149548.784226
-150281.295403,-150281.074616,-150280.875963
-148518.757540,-148518.757554,-148518.757540
-149796.720861,-149795.273771,-149795.273771
-148642.041888,-148641.986918,-148641.651614
-149743.995399,-149743.995399,-149743.377764
-148625.424322,-148625.424322,-148624.244317
-149766.072468,-149766.025282,-149765.849107
-148657.444473,-148657.493679,-148657.068760
-148691.054285,-148691.054297,-148691.054285
-148146.011163,-148145.572400,-148145.424343
-148073.826914,-148073.835952,-148073.827372
-149857.919752,-149857.804660,-149857.804660
-148237.946109,-148237.792833,-148237.641085
-149060.683034,-149060.334020,-149060.333967
-148456.639595,-148456.639712,-148456.569820
-149490.119610,-149490.119610,-149489.369923
-149006.639159,-149004.527310,-149003.821396
